Time,Correct,Real cid,Classified cid,Score,Percentage,Queue Distribution
286205,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 114}, 403.0: {403.0: 2513}}"
286230,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 114}, 403.0: {403.0: 2514}}"
286264,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 114}, 403.0: {403.0: 2515}}"
286289,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 114}, 403.0: {403.0: 2516}}"
286374,False,403.0,357.0,0.08227762086316943,0.18125,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2516}}"
286382,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2517}}"
286424,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2518}}"
286466,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2519}}"
286474,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2520}}"
286491,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2521}}"
286542,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2522}}"
286695,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2523}}"
286746,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2524}}"
286822,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2525}}"
286847,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2526}}"
286855,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2527}}"
286889,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2528}}"
286931,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 115}, 403.0: {403.0: 2529}}"
287016,False,403.0,357.0,0.12142751906067133,0.18012422360248448,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2529}}"
287050,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2530}}"
287075,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2531}}"
287100,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2532}}"
287134,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2533}}"
287151,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2534}}"
287219,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2535}}"
287236,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2536}}"
287287,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2537}}"
287372,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2538}}"
287397,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2539}}"
287405,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2540}}"
287456,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 116}, 403.0: {403.0: 2541}}"
287507,False,403.0,357.0,0.0836312101688236,0.17901234567901234,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2541}}"
287685,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2542}}"
287727,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2543}}"
287735,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2544}}"
287837,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2545}}"
287922,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2546}}"
287956,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2547}}"
287981,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2548}}"
287989,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2549}}"
288023,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2550}}"
288031,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2551}}"
288082,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2552}}"
288124,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2553}}"
288166,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2554}}"
288191,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2555}}"
288225,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2556}}"
288250,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2557}}"
288284,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2558}}"
288318,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2559}}"
288343,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2560}}"
288377,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2561}}"
288385,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2562}}"
288453,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2563}}"
288461,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 117}, 403.0: {403.0: 2564}}"
288554,False,403.0,357.0,0.1148275019833818,0.17791411042944785,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 118}, 403.0: {403.0: 2564}}"
288579,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 118}, 403.0: {403.0: 2565}}"
288604,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 118}, 403.0: {403.0: 2566}}"
288621,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 118}, 403.0: {403.0: 2567}}"
288655,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 118}, 403.0: {403.0: 2568}}"
288689,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 118}, 403.0: {403.0: 2569}}"
288697,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 118}, 403.0: {403.0: 2570}}"
288765,False,403.0,357.0,0.10730754588730633,0.17682926829268292,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2570}}"
288799,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2571}}"
288901,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2572}}"
288926,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2573}}"
289036,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2574}}"
289231,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2575}}"
289256,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2576}}"
289281,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2577}}"
289332,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2578}}"
289374,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2579}}"
289493,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2580}}"
289501,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2581}}"
289526,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2582}}"
289543,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2583}}"
289560,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2584}}"
289594,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 119}, 403.0: {403.0: 2585}}"
289619,False,403.0,357.0,0.08260650550946594,0.17575757575757575,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 120}, 403.0: {403.0: 2585}}"
289670,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 120}, 403.0: {403.0: 2586}}"
289687,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 120}, 403.0: {403.0: 2587}}"
289721,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 120}, 403.0: {403.0: 2588}}"
289746,False,403.0,357.0,0.088938446668908,0.1746987951807229,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2588}}"
289763,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2589}}"
289797,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2590}}"
289805,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2591}}"
289915,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2592}}"
289932,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2593}}"
289983,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2594}}"
290034,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2595}}"
290102,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2596}}"
290127,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2597}}"
290169,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2598}}"
290186,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2599}}"
290220,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2600}}"
290262,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2601}}"
290304,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2602}}"
290363,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2603}}"
290380,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2604}}"
290431,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2605}}"
290456,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2606}}"
290490,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2607}}"
290532,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2608}}"
290591,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2609}}"
290599,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2610}}"
290650,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2611}}"
290658,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2612}}"
290709,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2613}}"
290717,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2614}}"
290751,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2615}}"
290759,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2616}}"
290776,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2617}}"
290827,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2618}}"
290954,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2619}}"
290979,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2620}}"
291021,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2621}}"
291029,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2622}}"
291063,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2623}}"
291080,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2624}}"
291165,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2625}}"
291207,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2626}}"
291232,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2627}}"
291317,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2628}}"
291402,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2629}}"
291427,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 121}, 403.0: {403.0: 2630}}"
291461,False,403.0,357.0,0.11237219115719199,0.17365269461077845,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2630}}"
291520,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2631}}"
291562,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2632}}"
291579,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2633}}"
291630,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2634}}"
291647,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2635}}"
291664,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2636}}"
291689,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2637}}"
291723,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 122}, 403.0: {403.0: 2638}}"
291774,False,403.0,357.0,0.10662708040326833,0.17261904761904762,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 123}, 403.0: {403.0: 2638}}"
291799,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 123}, 403.0: {403.0: 2639}}"
291816,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 123}, 403.0: {403.0: 2640}}"
291833,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 123}, 403.0: {403.0: 2641}}"
291884,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 123}, 403.0: {403.0: 2642}}"
291918,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 123}, 403.0: {403.0: 2643}}"
291926,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 123}, 403.0: {403.0: 2644}}"
291968,False,403.0,357.0,0.07345713712275029,0.17159763313609466,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2644}}"
292036,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2645}}"
292061,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2646}}"
292095,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2647}}"
292120,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2648}}"
292128,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2649}}"
292145,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2650}}"
292213,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2651}}"
292230,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2652}}"
292298,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 124}, 403.0: {403.0: 2653}}"
292323,False,403.0,357.0,0.10397978676483036,0.17058823529411765,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2653}}"
292357,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2654}}"
292408,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2655}}"
292433,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2656}}"
292492,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2657}}"
292509,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2658}}"
292577,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2659}}"
292619,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2660}}"
292644,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2661}}"
292686,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2662}}"
292745,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2663}}"
292804,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2664}}"
292812,True,403.0,403.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 125}, 403.0: {403.0: 2665}}"
