Time,Correct,Real cid,Classified cid,Score,Percentage,Queue Distribution
37098,True,140.0,140.0,0.13474036668776534,1.0,"{140.0: {140.0: 409}, 143.0: {143.0: 1}}"
37108,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 410}, 143.0: {143.0: 1}}"
37121,True,140.0,140.0,0.08787797233408128,1.0,"{140.0: {140.0: 411}, 143.0: {143.0: 1}}"
37141,True,140.0,140.0,0.11863619816576829,1.0,"{140.0: {140.0: 412}, 143.0: {143.0: 1}}"
37163,True,140.0,140.0,0.11791065900572306,1.0,"{140.0: {140.0: 413}, 143.0: {143.0: 1}}"
37235,True,140.0,140.0,0.12459130047964209,1.0,"{140.0: {140.0: 414}, 143.0: {143.0: 1}}"
37248,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 415}, 143.0: {143.0: 1}}"
37270,True,140.0,140.0,0.1204464800968605,1.0,"{140.0: {140.0: 416}, 143.0: {143.0: 1}}"
37290,True,140.0,140.0,0.12164475359022617,1.0,"{140.0: {140.0: 417}, 143.0: {143.0: 1}}"
37442,True,140.0,140.0,0.10487016609632586,1.0,"{140.0: {140.0: 418}, 143.0: {143.0: 1}}"
37453,True,140.0,140.0,0.12444717011112516,1.0,"{140.0: {140.0: 419}, 143.0: {143.0: 1}}"
37477,True,140.0,140.0,0.11050887379133201,1.0,"{140.0: {140.0: 420}, 143.0: {143.0: 1}}"
37488,True,140.0,140.0,0.1274863785506568,1.0,"{140.0: {140.0: 421}, 143.0: {143.0: 1}}"
37511,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 422}, 143.0: {143.0: 1}}"
37523,True,140.0,140.0,0.10546368115044516,1.0,"{140.0: {140.0: 423}, 143.0: {143.0: 1}}"
37545,True,140.0,140.0,0.11097020718152635,1.0,"{140.0: {140.0: 424}, 143.0: {143.0: 1}}"
37707,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 425}, 143.0: {143.0: 1}}"
37720,True,140.0,140.0,0.1257702859928031,1.0,"{140.0: {140.0: 426}, 143.0: {143.0: 1}}"
37744,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 427}, 143.0: {143.0: 1}}"
37814,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 428}, 143.0: {143.0: 1}}"
37850,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 429}, 143.0: {143.0: 1}}"
37880,True,140.0,140.0,0.11396939091646345,1.0,"{140.0: {140.0: 430}, 143.0: {143.0: 1}}"
37901,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 431}, 143.0: {143.0: 1}}"
37946,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 432}, 143.0: {143.0: 1}}"
37979,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 433}, 143.0: {143.0: 1}}"
38009,True,140.0,140.0,0.11592938503519545,1.0,"{140.0: {140.0: 434}, 143.0: {143.0: 1}}"
38047,True,140.0,140.0,0.12021058310441787,1.0,"{140.0: {140.0: 435}, 143.0: {143.0: 1}}"
38105,True,140.0,140.0,0.1276585556352245,1.0,"{140.0: {140.0: 436}, 143.0: {143.0: 1}}"
38186,True,140.0,140.0,0.12341033728353068,1.0,"{140.0: {140.0: 437}, 143.0: {143.0: 1}}"
38208,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 438}, 143.0: {143.0: 1}}"
38276,True,140.0,140.0,0.1073065022006631,1.0,"{140.0: {140.0: 439}, 143.0: {143.0: 1}}"
38332,True,140.0,140.0,0.12307814160340058,1.0,"{140.0: {140.0: 440}, 143.0: {143.0: 1}}"
38498,True,140.0,140.0,0.13234215738023067,1.0,"{140.0: {140.0: 441}, 143.0: {143.0: 1}}"
38540,True,140.0,140.0,0.12624820210039617,1.0,"{140.0: {140.0: 442}, 143.0: {143.0: 1}}"
38562,True,140.0,140.0,0.11492272429168224,1.0,"{140.0: {140.0: 443}, 143.0: {143.0: 1}}"
38600,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 444}, 143.0: {143.0: 1}}"
38681,True,140.0,140.0,0.12326556986017749,1.0,"{140.0: {140.0: 445}, 143.0: {143.0: 1}}"
38777,True,140.0,140.0,0.1280755214393139,1.0,"{140.0: {140.0: 446}, 143.0: {143.0: 1}}"
38857,True,140.0,140.0,0.11877628440252011,1.0,"{140.0: {140.0: 447}, 143.0: {143.0: 1}}"
38890,True,140.0,140.0,0.12899837678004644,1.0,"{140.0: {140.0: 448}, 143.0: {143.0: 1}}"
38924,True,140.0,140.0,0.13067922554910183,1.0,"{140.0: {140.0: 449}, 143.0: {143.0: 1}}"
38986,True,140.0,140.0,0.11445386186855541,1.0,"{140.0: {140.0: 450}, 143.0: {143.0: 1}}"
39006,True,140.0,140.0,0.10622103556215734,1.0,"{140.0: {140.0: 451}, 143.0: {143.0: 1}}"
39084,True,140.0,140.0,0.13343136166686237,1.0,"{140.0: {140.0: 452}, 143.0: {143.0: 1}}"
39122,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 453}, 143.0: {143.0: 1}}"
39241,True,140.0,140.0,0.10436579678727549,1.0,"{140.0: {140.0: 454}, 143.0: {143.0: 1}}"
39326,True,140.0,140.0,0.1255623482167721,1.0,"{140.0: {140.0: 455}, 143.0: {143.0: 1}}"
39420,True,140.0,140.0,0.1225184456299985,1.0,"{140.0: {140.0: 456}, 143.0: {143.0: 1}}"
39440,True,140.0,140.0,0.0728256281465292,1.0,"{140.0: {140.0: 457}, 143.0: {143.0: 1}}"
39523,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 458}, 143.0: {143.0: 1}}"
39609,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 459}, 143.0: {143.0: 1}}"
39704,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 460}, 143.0: {143.0: 1}}"
39789,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 461}, 143.0: {143.0: 1}}"
39872,True,140.0,140.0,0.1331010685302317,1.0,"{140.0: {140.0: 462}, 143.0: {143.0: 1}}"
39955,True,140.0,140.0,0.12233027290060147,1.0,"{140.0: {140.0: 463}, 143.0: {143.0: 1}}"
40038,True,140.0,140.0,0.1253230189475289,1.0,"{140.0: {140.0: 464}, 143.0: {143.0: 1}}"
40079,True,140.0,140.0,0.11934239472288084,1.0,"{140.0: {140.0: 465}, 143.0: {143.0: 1}}"
40161,True,140.0,140.0,0.13563284054398536,1.0,"{140.0: {140.0: 466}, 143.0: {143.0: 1}}"
40185,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 467}, 143.0: {143.0: 1}}"
40245,True,140.0,140.0,0.10523817743414839,1.0,"{140.0: {140.0: 468}, 143.0: {143.0: 1}}"
40400,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 469}, 143.0: {143.0: 1}}"
40455,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 470}, 143.0: {143.0: 1}}"
40465,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 471}, 143.0: {143.0: 1}}"
40521,True,140.0,140.0,0.12963619303650376,1.0,"{140.0: {140.0: 472}, 143.0: {143.0: 1}}"
40608,True,140.0,140.0,0.09989519006253858,1.0,"{140.0: {140.0: 473}, 143.0: {143.0: 1}}"
40774,True,140.0,140.0,0.12160718670753567,1.0,"{140.0: {140.0: 474}, 143.0: {143.0: 1}}"
40886,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 475}, 143.0: {143.0: 1}}"
40921,True,140.0,140.0,0.11901033365484182,1.0,"{140.0: {140.0: 476}, 143.0: {143.0: 1}}"
40933,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 477}, 143.0: {143.0: 1}}"
41059,True,140.0,140.0,0.13066101148724557,1.0,"{140.0: {140.0: 478}, 143.0: {143.0: 1}}"
41099,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 479}, 143.0: {143.0: 1}}"
41181,True,140.0,140.0,0.11676424544548354,1.0,"{140.0: {140.0: 480}, 143.0: {143.0: 1}}"
41263,True,140.0,140.0,0.12034687943271365,1.0,"{140.0: {140.0: 481}, 143.0: {143.0: 1}}"
41306,True,140.0,140.0,0.09666463803887382,1.0,"{140.0: {140.0: 482}, 143.0: {143.0: 1}}"
41351,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 483}, 143.0: {143.0: 1}}"
41362,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 484}, 143.0: {143.0: 1}}"
41374,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 485}, 143.0: {143.0: 1}}"
41451,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 486}, 143.0: {143.0: 1}}"
41476,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 487}, 143.0: {143.0: 1}}"
41498,True,140.0,140.0,0.1114747734613502,1.0,"{140.0: {140.0: 488}, 143.0: {143.0: 1}}"
41518,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 489}, 143.0: {143.0: 1}}"
41562,True,140.0,140.0,0.13205706736300726,1.0,"{140.0: {140.0: 490}, 143.0: {143.0: 1}}"
41656,True,140.0,140.0,0.10928984433439563,1.0,"{140.0: {140.0: 491}, 143.0: {143.0: 1}}"
41731,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 492}, 143.0: {143.0: 1}}"
41753,True,140.0,140.0,0.06703378092986804,1.0,"{140.0: {140.0: 493}, 143.0: {143.0: 1}}"
41877,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 494}, 143.0: {143.0: 1}}"
41906,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 495}, 143.0: {143.0: 1}}"
41959,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 496}, 143.0: {143.0: 1}}"
41973,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 497}, 143.0: {143.0: 1}}"
42014,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 498}, 143.0: {143.0: 1}}"
42110,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 499}, 143.0: {143.0: 1}}"
42259,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 500}, 143.0: {143.0: 1}}"
42323,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 501}, 143.0: {143.0: 1}}"
42340,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 502}, 143.0: {143.0: 1}}"
42396,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 503}, 143.0: {143.0: 1}}"
42421,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 504}, 143.0: {143.0: 1}}"
42448,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 505}, 143.0: {143.0: 1}}"
42486,True,140.0,140.0,0.09773993699027414,1.0,"{140.0: {140.0: 506}, 143.0: {143.0: 1}}"
42584,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 507}, 143.0: {143.0: 1}}"
42666,True,140.0,140.0,0.11099852151819505,1.0,"{140.0: {140.0: 508}, 143.0: {143.0: 1}}"
42694,True,140.0,140.0,0.10885815564543008,1.0,"{140.0: {140.0: 509}, 143.0: {143.0: 1}}"
42724,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 510}, 143.0: {143.0: 1}}"
42806,True,140.0,140.0,0.11611921440635342,1.0,"{140.0: {140.0: 511}, 143.0: {143.0: 1}}"
42883,True,140.0,140.0,0.12062925230111432,1.0,"{140.0: {140.0: 512}, 143.0: {143.0: 1}}"
42940,True,140.0,140.0,0.1229891290338628,1.0,"{140.0: {140.0: 513}, 143.0: {143.0: 1}}"
42973,True,140.0,140.0,0.13814109675586222,1.0,"{140.0: {140.0: 514}, 143.0: {143.0: 1}}"
43069,True,140.0,140.0,0.13358721282656916,1.0,"{140.0: {140.0: 515}, 143.0: {143.0: 1}}"
43148,True,140.0,140.0,0.10846327068629762,1.0,"{140.0: {140.0: 516}, 143.0: {143.0: 1}}"
43186,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 517}, 143.0: {143.0: 1}}"
43233,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 518}, 143.0: {143.0: 1}}"
43269,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 519}, 143.0: {143.0: 1}}"
43307,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 520}, 143.0: {143.0: 1}}"
43346,True,140.0,140.0,0.12543532871363822,1.0,"{140.0: {140.0: 521}, 143.0: {143.0: 1}}"
43431,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 522}, 143.0: {143.0: 1}}"
43494,True,140.0,140.0,0.10931035698413324,1.0,"{140.0: {140.0: 523}, 143.0: {143.0: 1}}"
43563,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 524}, 143.0: {143.0: 1}}"
43584,True,140.0,140.0,0.11330936529520841,1.0,"{140.0: {140.0: 525}, 143.0: {143.0: 1}}"
43678,True,140.0,140.0,0.11964988812778757,1.0,"{140.0: {140.0: 526}, 143.0: {143.0: 1}}"
43818,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 527}, 143.0: {143.0: 1}}"
43833,True,140.0,140.0,0.1266432965777767,1.0,"{140.0: {140.0: 528}, 143.0: {143.0: 1}}"
43847,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 529}, 143.0: {143.0: 1}}"
43890,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 530}, 143.0: {143.0: 1}}"
43974,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 531}, 143.0: {143.0: 1}}"
44003,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 532}, 143.0: {143.0: 1}}"
44049,True,140.0,140.0,0.09504709356142485,1.0,"{140.0: {140.0: 533}, 143.0: {143.0: 1}}"
44136,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 534}, 143.0: {143.0: 1}}"
44151,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 535}, 143.0: {143.0: 1}}"
44182,True,140.0,140.0,0.13279849998652934,1.0,"{140.0: {140.0: 536}, 143.0: {143.0: 1}}"
44211,True,140.0,140.0,0.12304800878719106,1.0,"{140.0: {140.0: 537}, 143.0: {143.0: 1}}"
44296,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 538}, 143.0: {143.0: 1}}"
44401,True,140.0,140.0,0.12972801426440128,1.0,"{140.0: {140.0: 539}, 143.0: {143.0: 1}}"
44414,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 540}, 143.0: {143.0: 1}}"
44439,True,140.0,140.0,0.10760497525334359,1.0,"{140.0: {140.0: 541}, 143.0: {143.0: 1}}"
44470,True,140.0,140.0,0.12614607624709606,1.0,"{140.0: {140.0: 542}, 143.0: {143.0: 1}}"
44600,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 543}, 143.0: {143.0: 1}}"
44669,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 544}, 143.0: {143.0: 1}}"
44697,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 545}, 143.0: {143.0: 1}}"
44726,True,140.0,140.0,0.11403086033478757,1.0,"{140.0: {140.0: 546}, 143.0: {143.0: 1}}"
44785,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 547}, 143.0: {143.0: 1}}"
44794,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 548}, 143.0: {143.0: 1}}"
44823,True,140.0,140.0,0.11536875973051793,1.0,"{140.0: {140.0: 549}, 143.0: {143.0: 1}}"
44891,True,140.0,140.0,0.10603921455849559,1.0,"{140.0: {140.0: 550}, 143.0: {143.0: 1}}"
44907,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 551}, 143.0: {143.0: 1}}"
44953,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 552}, 143.0: {143.0: 1}}"
45007,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 553}, 143.0: {143.0: 1}}"
45030,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 554}, 143.0: {143.0: 1}}"
45151,True,140.0,140.0,0.10980299198618013,1.0,"{140.0: {140.0: 555}, 143.0: {143.0: 1}}"
45167,True,140.0,140.0,0.12386804018169642,1.0,"{140.0: {140.0: 556}, 143.0: {143.0: 1}}"
45228,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 557}, 143.0: {143.0: 1}}"
45260,True,140.0,140.0,0.12344186060436187,1.0,"{140.0: {140.0: 558}, 143.0: {143.0: 1}}"
45297,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 559}, 143.0: {143.0: 1}}"
45338,True,140.0,140.0,0.1192279710970979,1.0,"{140.0: {140.0: 560}, 143.0: {143.0: 1}}"
45370,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 561}, 143.0: {143.0: 1}}"
45412,True,140.0,140.0,0.11998876370489597,1.0,"{140.0: {140.0: 562}, 143.0: {143.0: 1}}"
45427,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 563}, 143.0: {143.0: 1}}"
45524,True,140.0,140.0,0.11240562930743181,1.0,"{140.0: {140.0: 564}, 143.0: {143.0: 1}}"
45606,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 565}, 143.0: {143.0: 1}}"
45680,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 566}, 143.0: {143.0: 1}}"
45709,True,140.0,140.0,0.12873396910727025,1.0,"{140.0: {140.0: 567}, 143.0: {143.0: 1}}"
45759,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 568}, 143.0: {143.0: 1}}"
45817,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 569}, 143.0: {143.0: 1}}"
45848,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 570}, 143.0: {143.0: 1}}"
45875,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 571}, 143.0: {143.0: 1}}"
45960,True,140.0,140.0,0.12839154016319299,1.0,"{140.0: {140.0: 572}, 143.0: {143.0: 1}}"
46006,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 573}, 143.0: {143.0: 1}}"
46042,True,140.0,140.0,0.12046159026922396,1.0,"{140.0: {140.0: 574}, 143.0: {143.0: 1}}"
46131,True,140.0,140.0,0.1361064698325208,1.0,"{140.0: {140.0: 575}, 143.0: {143.0: 1}}"
46140,True,140.0,140.0,0.11895141154845987,1.0,"{140.0: {140.0: 576}, 143.0: {143.0: 1}}"
46179,True,140.0,140.0,0.13412083637406197,1.0,"{140.0: {140.0: 577}, 143.0: {143.0: 1}}"
46212,True,140.0,140.0,0.12443767532331548,1.0,"{140.0: {140.0: 578}, 143.0: {143.0: 1}}"
46267,True,140.0,140.0,0.11325722294220668,1.0,"{140.0: {140.0: 579}, 143.0: {143.0: 1}}"
46342,True,140.0,140.0,0.1293965434598249,1.0,"{140.0: {140.0: 580}, 143.0: {143.0: 1}}"
46370,True,140.0,140.0,0.10401694592437707,1.0,"{140.0: {140.0: 581}, 143.0: {143.0: 1}}"
46490,True,140.0,140.0,0.0577116222458244,1.0,"{140.0: {140.0: 582}, 143.0: {143.0: 1}}"
46568,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 583}, 143.0: {143.0: 1}}"
46600,True,140.0,140.0,0.11065142407841363,1.0,"{140.0: {140.0: 584}, 143.0: {143.0: 1}}"
46629,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 585}, 143.0: {143.0: 1}}"
46663,True,140.0,140.0,0.12135995924472809,1.0,"{140.0: {140.0: 586}, 143.0: {143.0: 1}}"
46739,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 587}, 143.0: {143.0: 1}}"
46814,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 588}, 143.0: {143.0: 1}}"
46866,True,140.0,140.0,0.11259025774525071,1.0,"{140.0: {140.0: 589}, 143.0: {143.0: 1}}"
46895,True,140.0,140.0,0.11668601354067505,1.0,"{140.0: {140.0: 590}, 143.0: {143.0: 1}}"
46923,True,140.0,140.0,0.1388211850076914,1.0,"{140.0: {140.0: 591}, 143.0: {143.0: 1}}"
46949,True,140.0,140.0,0.12036355503332744,1.0,"{140.0: {140.0: 592}, 143.0: {143.0: 1}}"
46974,True,140.0,140.0,0.10160414760539424,1.0,"{140.0: {140.0: 593}, 143.0: {143.0: 1}}"
46992,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 594}, 143.0: {143.0: 1}}"
47039,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 595}, 143.0: {143.0: 1}}"
47057,True,140.0,140.0,0.13712200650357573,1.0,"{140.0: {140.0: 596}, 143.0: {143.0: 1}}"
47101,True,140.0,140.0,0.12090184051976394,1.0,"{140.0: {140.0: 597}, 143.0: {143.0: 1}}"
47220,True,140.0,140.0,0.12367232673112341,1.0,"{140.0: {140.0: 598}, 143.0: {143.0: 1}}"
47263,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 599}, 143.0: {143.0: 1}}"
47306,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 600}, 143.0: {143.0: 1}}"
47365,True,140.0,140.0,0.12852547401792147,1.0,"{140.0: {140.0: 601}, 143.0: {143.0: 1}}"
47392,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 602}, 143.0: {143.0: 1}}"
47548,True,140.0,140.0,0.1114468605379784,1.0,"{140.0: {140.0: 603}, 143.0: {143.0: 1}}"
47592,True,140.0,140.0,0.12726771502697556,1.0,"{140.0: {140.0: 604}, 143.0: {143.0: 1}}"
47732,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 605}, 143.0: {143.0: 1}}"
47804,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 606}, 143.0: {143.0: 1}}"
47903,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 607}, 143.0: {143.0: 1}}"
47931,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 608}, 143.0: {143.0: 1}}"
48013,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 609}, 143.0: {143.0: 1}}"
48050,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 610}, 143.0: {143.0: 1}}"
48207,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 611}, 143.0: {143.0: 1}}"
48269,True,140.0,140.0,0.11528642624730309,1.0,"{140.0: {140.0: 612}, 143.0: {143.0: 1}}"
48428,True,140.0,140.0,0.10794938067883778,1.0,"{140.0: {140.0: 613}, 143.0: {143.0: 1}}"
48506,True,140.0,140.0,0.11919330308082862,1.0,"{140.0: {140.0: 614}, 143.0: {143.0: 1}}"
48547,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 615}, 143.0: {143.0: 1}}"
48561,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 616}, 143.0: {143.0: 1}}"
48729,True,140.0,140.0,0.12059450673432366,1.0,"{140.0: {140.0: 617}, 143.0: {143.0: 1}}"
48802,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 618}, 143.0: {143.0: 1}}"
48823,True,140.0,140.0,0.12461676732755222,1.0,"{140.0: {140.0: 619}, 143.0: {143.0: 1}}"
48982,True,140.0,140.0,0.12185256337427149,1.0,"{140.0: {140.0: 620}, 143.0: {143.0: 1}}"
49030,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 621}, 143.0: {143.0: 1}}"
49088,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 622}, 143.0: {143.0: 1}}"
49115,True,140.0,140.0,0.11768755560806472,1.0,"{140.0: {140.0: 623}, 143.0: {143.0: 1}}"
49244,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 624}, 143.0: {143.0: 1}}"
49658,True,140.0,140.0,0.1076431427603893,1.0,"{140.0: {140.0: 625}, 143.0: {143.0: 1}}"
49727,True,140.0,140.0,0.10348960705591707,1.0,"{140.0: {140.0: 626}, 143.0: {143.0: 1}}"
49884,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 627}, 143.0: {143.0: 1}}"
50074,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 628}, 143.0: {143.0: 1}}"
50219,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 629}, 143.0: {143.0: 1}}"
50292,True,140.0,140.0,0.08963110637341742,1.0,"{140.0: {140.0: 630}, 143.0: {143.0: 1}}"
50332,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 631}, 143.0: {143.0: 1}}"
50373,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 632}, 143.0: {143.0: 1}}"
50570,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 633}, 143.0: {143.0: 1}}"
50618,True,140.0,140.0,0.1281719596943276,1.0,"{140.0: {140.0: 634}, 143.0: {143.0: 1}}"
50659,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 635}, 143.0: {143.0: 1}}"
50703,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 636}, 143.0: {143.0: 1}}"
50730,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 637}, 143.0: {143.0: 1}}"
50792,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 638}, 143.0: {143.0: 1}}"
50914,True,140.0,140.0,0.09909470891579986,1.0,"{140.0: {140.0: 639}, 143.0: {143.0: 1}}"
50984,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 640}, 143.0: {143.0: 1}}"
51055,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 641}, 143.0: {143.0: 1}}"
51141,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 642}, 143.0: {143.0: 1}}"
51347,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 643}, 143.0: {143.0: 1}}"
51375,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 644}, 143.0: {143.0: 1}}"
51426,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 645}, 143.0: {143.0: 1}}"
51654,True,140.0,140.0,0.10413312296973345,1.0,"{140.0: {140.0: 646}, 143.0: {143.0: 1}}"
51707,True,143.0,143.0,-1,1.0,"{140.0: {140.0: 646}, 143.0: {143.0: 2}}"
51727,True,140.0,140.0,0.12652785311111076,1.0,"{140.0: {140.0: 647}, 143.0: {143.0: 2}}"
51809,True,143.0,143.0,-1,1.0,"{140.0: {140.0: 647}, 143.0: {143.0: 3}}"
51906,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 648}, 143.0: {143.0: 3}}"
51967,True,140.0,140.0,0.12179190217484574,1.0,"{140.0: {140.0: 649}, 143.0: {143.0: 3}}"
52032,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 650}, 143.0: {143.0: 3}}"
52093,True,140.0,140.0,0.12264951848410419,1.0,"{140.0: {140.0: 651}, 143.0: {143.0: 3}}"
52387,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 652}, 143.0: {143.0: 3}}"
52644,True,140.0,140.0,0.12041673396906845,1.0,"{140.0: {140.0: 653}, 143.0: {143.0: 3}}"
52823,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 654}, 143.0: {143.0: 3}}"
53022,True,140.0,140.0,0.13486104272305965,1.0,"{140.0: {140.0: 655}, 143.0: {143.0: 3}}"
53382,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 656}, 143.0: {143.0: 3}}"
53703,True,140.0,140.0,0.11357279642516005,1.0,"{140.0: {140.0: 657}, 143.0: {143.0: 3}}"
53841,True,140.0,140.0,0.12487667670284282,1.0,"{140.0: {140.0: 658}, 143.0: {143.0: 3}}"
53921,True,140.0,140.0,0.11001674306817222,1.0,"{140.0: {140.0: 659}, 143.0: {143.0: 3}}"
53970,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 660}, 143.0: {143.0: 3}}"
54122,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 661}, 143.0: {143.0: 3}}"
54370,True,140.0,140.0,0.11101353449682846,1.0,"{140.0: {140.0: 662}, 143.0: {143.0: 3}}"
54395,True,140.0,140.0,0.13278738993667502,1.0,"{140.0: {140.0: 663}, 143.0: {143.0: 3}}"
54418,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 664}, 143.0: {143.0: 3}}"
