335293,351.0,287.0,6656360448.0,851443712.0,3,2
336365,351.0,287.0,6656360448.0,851443712.0,3,2
336366,351.0,287.0,6656360448.0,851443712.0,3,2
335042,358.0,358.0,115343360.0,115343360.0,2,2
335043,358.0,358.0,115343360.0,115343360.0,2,2
335045,358.0,358.0,115343360.0,115343360.0,2,2
335044,358.0,358.0,115343360.0,115343360.0,2,2
335050,358.0,358.0,115343360.0,115343360.0,2,2
335052,358.0,358.0,115343360.0,115343360.0,2,2
335047,358.0,358.0,115343360.0,115343360.0,2,2
335046,358.0,358.0,115343360.0,115343360.0,2,2
335049,358.0,358.0,115343360.0,115343360.0,2,2
335048,358.0,358.0,115343360.0,115343360.0,2,2
335051,358.0,358.0,115343360.0,115343360.0,2,2
335053,358.0,358.0,115343360.0,115343360.0,2,2
335056,358.0,358.0,115343360.0,115343360.0,2,2
335065,358.0,358.0,115343360.0,115343360.0,2,2
335054,358.0,358.0,115343360.0,115343360.0,2,2
335062,358.0,358.0,115343360.0,115343360.0,2,2
335058,358.0,358.0,115343360.0,115343360.0,2,2
335569,351.0,351.0,6656360448.0,6656360448.0,3,3
335083,358.0,358.0,115343360.0,115343360.0,2,2
336550,351.0,351.0,6656360448.0,6656360448.0,3,3
335060,358.0,358.0,115343360.0,115343360.0,2,2
335061,358.0,358.0,115343360.0,115343360.0,2,2
336784,351.0,351.0,6656360448.0,6656360448.0,3,3
335343,351.0,351.0,6656360448.0,6656360448.0,3,3
336021,351.0,351.0,6656360448.0,6656360448.0,3,3
336302,351.0,287.0,6656360448.0,851443712.0,3,2
336616,351.0,351.0,6656360448.0,6656360448.0,3,3
335079,358.0,358.0,115343360.0,115343360.0,2,2
336313,351.0,351.0,6656360448.0,6656360448.0,3,3
335067,358.0,358.0,115343360.0,115343360.0,2,2
335068,358.0,358.0,115343360.0,115343360.0,2,2
336778,351.0,287.0,6656360448.0,851443712.0,3,2
335069,358.0,358.0,115343360.0,115343360.0,2,2
335070,358.0,358.0,115343360.0,115343360.0,2,2
335072,358.0,358.0,115343360.0,115343360.0,2,2
335073,358.0,358.0,115343360.0,115343360.0,2,2
335836,351.0,351.0,6656360448.0,6656360448.0,3,3
335081,351.0,351.0,6656360448.0,6656360448.0,3,3
335567,351.0,351.0,6656360448.0,6656360448.0,3,3
335082,358.0,358.0,115343360.0,115343360.0,2,2
336307,351.0,287.0,6656360448.0,851443712.0,3,2
335714,351.0,351.0,6656360448.0,6656360448.0,3,3
335326,351.0,351.0,6656360448.0,6656360448.0,3,3
336777,351.0,287.0,6656360448.0,851443712.0,3,2
336397,351.0,287.0,6656360448.0,851443712.0,3,2
335558,351.0,287.0,6656360448.0,851443712.0,3,2
335830,351.0,287.0,6656360448.0,851443712.0,3,2
335066,351.0,287.0,6656360448.0,851443712.0,3,2
335824,351.0,287.0,6656360448.0,851443712.0,3,2
336146,351.0,287.0,6656360448.0,851443712.0,3,2
335332,351.0,287.0,6656360448.0,851443712.0,3,2
335078,351.0,351.0,6656360448.0,6656360448.0,3,3
335821,351.0,287.0,6656360448.0,851443712.0,3,2
336151,351.0,287.0,6656360448.0,851443712.0,3,2
336716,351.0,287.0,6656360448.0,851443712.0,3,2
335990,351.0,287.0,6656360448.0,851443712.0,3,2
335507,351.0,351.0,6656360448.0,6656360448.0,3,3
336560,351.0,351.0,6656360448.0,6656360448.0,3,3
336284,351.0,351.0,6656360448.0,6656360448.0,3,3
335325,351.0,351.0,6656360448.0,6656360448.0,3,3
335818,351.0,287.0,6656360448.0,851443712.0,3,2
336132,351.0,287.0,6656360448.0,851443712.0,3,2
335328,351.0,287.0,6656360448.0,851443712.0,3,2
335329,351.0,351.0,6656360448.0,6656360448.0,3,3
335080,358.0,358.0,115343360.0,115343360.0,2,2
336783,351.0,351.0,6656360448.0,6656360448.0,3,3
336401,351.0,287.0,6656360448.0,851443712.0,3,2
335075,351.0,287.0,6656360448.0,851443712.0,3,2
336408,351.0,287.0,6656360448.0,851443712.0,3,2
335835,351.0,287.0,6656360448.0,851443712.0,3,2
336407,351.0,287.0,6656360448.0,851443712.0,3,2
335077,351.0,287.0,6656360448.0,851443712.0,3,2
335340,351.0,287.0,6656360448.0,851443712.0,3,2
335568,351.0,287.0,6656360448.0,851443712.0,3,2
336137,351.0,287.0,6656360448.0,851443712.0,3,2
336557,351.0,351.0,6656360448.0,6656360448.0,3,3
336781,351.0,351.0,6656360448.0,6656360448.0,3,3
335828,351.0,351.0,6656360448.0,6656360448.0,3,3
336619,351.0,351.0,6656360448.0,6656360448.0,3,3
335057,351.0,351.0,6656360448.0,6656360448.0,3,3
336627,351.0,287.0,6656360448.0,851443712.0,3,2
335557,351.0,287.0,6656360448.0,851443712.0,3,2
335207,351.0,351.0,6656360448.0,6656360448.0,3,3
335677,351.0,287.0,6656360448.0,851443712.0,3,2
335493,351.0,287.0,6656360448.0,851443712.0,3,2
335487,351.0,287.0,6656360448.0,851443712.0,3,2
336010,351.0,287.0,6656360448.0,851443712.0,3,2
335230,351.0,287.0,6656360448.0,851443712.0,3,2
336725,351.0,351.0,6656360448.0,6656360448.0,3,3
335501,351.0,287.0,6656360448.0,851443712.0,3,2
336776,351.0,287.0,6656360448.0,851443712.0,3,2
335003,351.0,351.0,6656360448.0,6656360448.0,3,3
335820,351.0,287.0,6656360448.0,851443712.0,3,2
336780,351.0,287.0,6656360448.0,851443712.0,3,2
336152,351.0,287.0,6656360448.0,851443712.0,3,2
335561,351.0,287.0,6656360448.0,851443712.0,3,2
336396,351.0,287.0,6656360448.0,851443712.0,3,2
336141,351.0,287.0,6656360448.0,851443712.0,3,2
336404,351.0,287.0,6656360448.0,851443712.0,3,2
335335,351.0,287.0,6656360448.0,851443712.0,3,2
335339,351.0,287.0,6656360448.0,851443712.0,3,2
336409,351.0,287.0,6656360448.0,851443712.0,3,2
335341,351.0,287.0,6656360448.0,851443712.0,3,2
336626,351.0,287.0,6656360448.0,851443712.0,3,2
336410,351.0,287.0,6656360448.0,851443712.0,3,2
336411,351.0,287.0,6656360448.0,851443712.0,3,2
336786,351.0,287.0,6656360448.0,851443712.0,3,2
335342,351.0,287.0,6656360448.0,851443712.0,3,2
335084,358.0,358.0,115343360.0,115343360.0,2,2
335086,358.0,358.0,115343360.0,115343360.0,2,2
335088,358.0,358.0,115343360.0,115343360.0,2,2
335085,358.0,358.0,115343360.0,115343360.0,2,2
335089,358.0,358.0,115343360.0,115343360.0,2,2
335087,358.0,358.0,115343360.0,115343360.0,2,2
335090,358.0,358.0,115343360.0,115343360.0,2,2
335091,358.0,358.0,115343360.0,115343360.0,2,2
335092,358.0,358.0,115343360.0,115343360.0,2,2
335093,358.0,358.0,115343360.0,115343360.0,2,2
335094,358.0,358.0,115343360.0,115343360.0,2,2
335095,358.0,358.0,115343360.0,115343360.0,2,2
335096,358.0,358.0,115343360.0,115343360.0,2,2
335097,358.0,358.0,115343360.0,115343360.0,2,2
335098,358.0,358.0,115343360.0,115343360.0,2,2
335101,358.0,358.0,115343360.0,115343360.0,2,2
336024,351.0,351.0,6656360448.0,6656360448.0,3,3
335110,358.0,358.0,115343360.0,115343360.0,2,2
335102,358.0,358.0,115343360.0,115343360.0,2,2
335104,358.0,358.0,115343360.0,115343360.0,2,2
335105,358.0,358.0,115343360.0,115343360.0,2,2
335008,351.0,351.0,6656360448.0,6656360448.0,3,3
336286,351.0,351.0,6656360448.0,6656360448.0,3,3
335120,358.0,358.0,115343360.0,115343360.0,2,2
336735,351.0,287.0,6656360448.0,851443712.0,3,2
335111,358.0,358.0,115343360.0,115343360.0,2,2
335535,351.0,351.0,6656360448.0,6656360448.0,3,3
335112,358.0,358.0,115343360.0,115343360.0,2,2
335258,351.0,351.0,6656360448.0,6656360448.0,3,3
336746,351.0,351.0,6656360448.0,6656360448.0,3,3
335113,358.0,358.0,115343360.0,115343360.0,2,2
335114,358.0,358.0,115343360.0,115343360.0,2,2
335115,358.0,358.0,115343360.0,115343360.0,2,2
336306,351.0,351.0,6656360448.0,6656360448.0,3,3
335116,358.0,358.0,115343360.0,115343360.0,2,2
335117,358.0,358.0,115343360.0,115343360.0,2,2
335513,351.0,351.0,6656360448.0,6656360448.0,3,3
335705,351.0,351.0,6656360448.0,6656360448.0,3,3
335118,358.0,358.0,115343360.0,115343360.0,2,2
335119,358.0,358.0,115343360.0,115343360.0,2,2
336733,351.0,287.0,6656360448.0,851443712.0,3,2
335121,358.0,358.0,115343360.0,115343360.0,2,2
335026,351.0,351.0,6656360448.0,6656360448.0,3,3
335122,358.0,358.0,115343360.0,115343360.0,2,2
336181,351.0,287.0,6656360448.0,851443712.0,3,2
335011,351.0,287.0,6656360448.0,851443712.0,3,2
336001,351.0,351.0,6656360448.0,6656360448.0,3,3
336304,351.0,351.0,6656360448.0,6656360448.0,3,3
335718,351.0,351.0,6656360448.0,6656360448.0,3,3
335004,351.0,351.0,6656360448.0,6656360448.0,3,3
336709,351.0,287.0,6656360448.0,851443712.0,3,2
336574,351.0,351.0,6656360448.0,6656360448.0,3,3
335731,351.0,351.0,6656360448.0,6656360448.0,3,3
336320,351.0,351.0,6656360448.0,6656360448.0,3,3
335729,351.0,351.0,6656360448.0,6656360448.0,3,3
335741,351.0,351.0,6656360448.0,6656360448.0,3,3
335366,351.0,287.0,6656360448.0,851443712.0,3,2
335580,351.0,287.0,6656360448.0,851443712.0,3,2
335103,351.0,287.0,6656360448.0,851443712.0,3,2
335988,351.0,351.0,6656360448.0,6656360448.0,3,3
336555,351.0,351.0,6656360448.0,6656360448.0,3,3
334999,351.0,351.0,6656360448.0,6656360448.0,3,3
335707,351.0,351.0,6656360448.0,6656360448.0,3,3
335252,351.0,351.0,6656360448.0,6656360448.0,3,3
335234,351.0,351.0,6656360448.0,6656360448.0,3,3
335518,351.0,351.0,6656360448.0,6656360448.0,3,3
336331,351.0,351.0,6656360448.0,6656360448.0,3,3
336045,351.0,351.0,6656360448.0,6656360448.0,3,3
336343,351.0,351.0,6656360448.0,6656360448.0,3,3
336351,351.0,351.0,6656360448.0,6656360448.0,3,3
335277,351.0,351.0,6656360448.0,6656360448.0,3,3
336184,351.0,287.0,6656360448.0,851443712.0,3,2
335759,351.0,351.0,6656360448.0,6656360448.0,3,3
335017,351.0,351.0,6656360448.0,6656360448.0,3,3
336637,351.0,351.0,6656360448.0,6656360448.0,3,3
335024,351.0,351.0,6656360448.0,6656360448.0,3,3
336282,351.0,351.0,6656360448.0,6656360448.0,3,3
336061,351.0,351.0,6656360448.0,6656360448.0,3,3
335753,351.0,351.0,6656360448.0,6656360448.0,3,3
335509,351.0,351.0,6656360448.0,6656360448.0,3,3
335254,351.0,351.0,6656360448.0,6656360448.0,3,3
336435,351.0,287.0,6656360448.0,851443712.0,3,2
335871,351.0,287.0,6656360448.0,851443712.0,3,2
335582,351.0,287.0,6656360448.0,851443712.0,3,2
335126,358.0,358.0,115343360.0,115343360.0,2,2
335124,358.0,358.0,115343360.0,115343360.0,2,2
335123,358.0,358.0,115343360.0,115343360.0,2,2
335125,358.0,358.0,115343360.0,115343360.0,2,2
335127,358.0,358.0,115343360.0,115343360.0,2,2
335128,358.0,358.0,115343360.0,115343360.0,2,2
335129,358.0,358.0,115343360.0,115343360.0,2,2
335130,358.0,358.0,115343360.0,115343360.0,2,2
335131,358.0,358.0,115343360.0,115343360.0,2,2
335132,358.0,358.0,115343360.0,115343360.0,2,2
335133,358.0,358.0,115343360.0,115343360.0,2,2
335134,358.0,358.0,115343360.0,115343360.0,2,2
335135,358.0,358.0,115343360.0,115343360.0,2,2
335136,358.0,358.0,115343360.0,115343360.0,2,2
335137,358.0,358.0,115343360.0,115343360.0,2,2
335138,358.0,358.0,115343360.0,115343360.0,2,2
335139,358.0,358.0,115343360.0,115343360.0,2,2
335140,358.0,358.0,115343360.0,115343360.0,2,2
335141,358.0,358.0,115343360.0,115343360.0,2,2
335142,358.0,358.0,115343360.0,115343360.0,2,2
335143,358.0,358.0,115343360.0,115343360.0,2,2
335144,358.0,358.0,115343360.0,115343360.0,2,2
556075,469.0,469.0,2097152.0,2097152.0,0,0
