Time,Real cid,Classified cid,Score,Queue Distribution,Representive,Percentage,Queue Size,Dominated
60979,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 75, 446.0: 1}, 446.0: {446.0: 214}}",True,0.9868421052631579,76,True
61001,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 75, 446.0: 1}, 446.0: {446.0: 215}}",True,1.0,215,True
61006,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 76, 446.0: 1}, 446.0: {446.0: 215}}",True,0.987012987012987,77,True
61067,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 77, 446.0: 1}, 446.0: {446.0: 215}}",True,0.9871794871794872,78,True
61078,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 77, 446.0: 1}, 446.0: {446.0: 216}}",True,1.0,216,True
61082,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 77, 446.0: 1}, 446.0: {446.0: 217}}",True,1.0,217,True
61089,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 78, 446.0: 1}, 446.0: {446.0: 217}}",True,0.9873417721518988,79,True
61101,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 79, 446.0: 1}, 446.0: {446.0: 217}}",True,0.9875,80,True
61109,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 79, 446.0: 1}, 446.0: {446.0: 218}}",True,1.0,218,True
61127,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 80, 446.0: 1}, 446.0: {446.0: 218}}",True,0.9876543209876543,81,True
61161,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 364.0: {364.0: 1, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 81, 446.0: 1}, 446.0: {446.0: 218}}",True,0.9878048780487805,82,True
61203,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 81, 446.0: 1}, 446.0: {446.0: 219}}",True,1.0,219,True
61237,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 82, 446.0: 1}, 446.0: {446.0: 219}}",True,0.9879518072289156,83,True
61243,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 82, 446.0: 1}, 446.0: {446.0: 220}}",True,1.0,220,True
61356,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 82, 446.0: 1}, 446.0: {446.0: 221}}",True,1.0,221,True
61368,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 221}}",True,0.9880952380952381,84,True
61374,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 222}}",True,1.0,222,True
61418,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 223}}",True,1.0,223,True
61462,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 224}}",True,1.0,224,True
61493,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 225}}",True,1.0,225,True
61580,446.0,349.0,0.06115215098751443,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 225}}",False,0.125,8,False
61650,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 226}}",True,1.0,226,True
61684,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 83, 446.0: 1}, 446.0: {446.0: 227}}",True,1.0,227,True
61696,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 84, 446.0: 1}, 446.0: {446.0: 227}}",True,0.9882352941176471,85,True
61725,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 84, 446.0: 1}, 446.0: {446.0: 228}}",True,1.0,228,True
61742,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 84, 446.0: 1}, 446.0: {446.0: 229}}",True,1.0,229,True
61759,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 84, 446.0: 1}, 446.0: {446.0: 230}}",True,1.0,230,True
61783,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 84, 446.0: 1}, 446.0: {446.0: 231}}",True,1.0,231,True
61796,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 84, 446.0: 1}, 446.0: {446.0: 232}}",True,1.0,232,True
61814,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 232}}",True,0.9883720930232558,86,True
61829,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 233}}",True,1.0,233,True
61863,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 234}}",True,1.0,234,True
61894,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 235}}",True,1.0,235,True
61909,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 236}}",True,1.0,236,True
61926,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 237}}",True,1.0,237,True
61960,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 238}}",True,1.0,238,True
62034,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 239}}",True,1.0,239,True
62073,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 240}}",True,1.0,240,True
62085,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 241}}",True,1.0,241,True
62116,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 242}}",True,1.0,242,True
62126,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 243}}",True,1.0,243,True
62182,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 244}}",True,1.0,244,True
62240,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 245}}",True,1.0,245,True
62293,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 246}}",True,1.0,246,True
62303,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 247}}",True,1.0,247,True
62341,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 248}}",True,1.0,248,True
62416,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 249}}",True,1.0,249,True
62464,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 250}}",True,1.0,250,True
62483,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 1}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 251}}",True,1.0,251,True
62572,446.0,349.0,0.049093809037003666,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 251}}",False,0.2222222222222222,9,False
62579,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 252}}",True,1.0,252,True
62591,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 253}}",True,1.0,253,True
62622,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 254}}",True,1.0,254,True
62651,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 255}}",True,1.0,255,True
62686,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 256}}",True,1.0,256,True
62710,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 257}}",True,1.0,257,True
62753,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 258}}",True,1.0,258,True
62765,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 259}}",True,1.0,259,True
62787,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 260}}",True,1.0,260,True
62823,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 261}}",True,1.0,261,True
62870,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 262}}",True,1.0,262,True
62889,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 263}}",True,1.0,263,True
62906,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 264}}",True,1.0,264,True
62937,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 265}}",True,1.0,265,True
62956,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 266}}",True,1.0,266,True
62973,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 267}}",True,1.0,267,True
62997,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 268}}",True,1.0,268,True
63069,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 269}}",True,1.0,269,True
63117,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 270}}",True,1.0,270,True
63148,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 271}}",True,1.0,271,True
63189,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 272}}",True,1.0,272,True
63201,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 273}}",True,1.0,273,True
63230,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 274}}",True,1.0,274,True
63242,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 275}}",True,1.0,275,True
63304,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 276}}",True,1.0,276,True
63309,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 277}}",True,1.0,277,True
63333,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 278}}",True,1.0,278,True
63350,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 279}}",True,1.0,279,True
63368,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 280}}",True,1.0,280,True
63392,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 281}}",True,1.0,281,True
63436,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 85, 446.0: 1}, 446.0: {446.0: 282}}",True,1.0,282,True
63449,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 282}}",True,0.9885057471264368,87,True
63588,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 283}}",True,1.0,283,True
63602,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 284}}",True,1.0,284,True
63632,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 285}}",True,1.0,285,True
63646,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 286}}",True,1.0,286,True
63651,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 287}}",True,1.0,287,True
63659,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 288}}",True,1.0,288,True
63705,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 44}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 289}}",True,1.0,289,True
63718,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 45}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 289}}",True,1.0,45,True
63721,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 46}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 289}}",True,1.0,46,True
63733,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 47}, 443.0: {443.0: 86, 446.0: 1}, 446.0: {446.0: 289}}",True,1.0,47,True
63745,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 47}, 443.0: {443.0: 87, 446.0: 1}, 446.0: {446.0: 289}}",True,0.9886363636363636,88,True
63798,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 47}, 443.0: {443.0: 88, 446.0: 1}, 446.0: {446.0: 289}}",True,0.9887640449438202,89,True
63817,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 47}, 443.0: {443.0: 88, 446.0: 1}, 446.0: {446.0: 290}}",True,1.0,290,True
63901,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 47}, 443.0: {443.0: 88, 446.0: 1}, 446.0: {446.0: 291}}",True,1.0,291,True
63969,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 47}, 443.0: {443.0: 88, 446.0: 1}, 446.0: {446.0: 292}}",True,1.0,292,True
63997,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 48}, 443.0: {443.0: 88, 446.0: 1}, 446.0: {446.0: 292}}",True,1.0,48,True
64068,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 48}, 443.0: {443.0: 88, 446.0: 1}, 446.0: {446.0: 293}}",True,1.0,293,True
64073,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 49}, 443.0: {443.0: 88, 446.0: 1}, 446.0: {446.0: 293}}",True,1.0,49,True
64099,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 49}, 443.0: {443.0: 89, 446.0: 1}, 446.0: {446.0: 293}}",True,0.9888888888888889,90,True
64167,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 49}, 443.0: {443.0: 90, 446.0: 1}, 446.0: {446.0: 293}}",True,0.989010989010989,91,True
64205,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 50}, 443.0: {443.0: 90, 446.0: 1}, 446.0: {446.0: 293}}",True,1.0,50,True
64279,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 50}, 443.0: {443.0: 90, 446.0: 1}, 446.0: {446.0: 294}}",True,1.0,294,True
64312,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 50}, 443.0: {443.0: 91, 446.0: 1}, 446.0: {446.0: 294}}",True,0.9891304347826086,92,True
64323,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 50}, 443.0: {443.0: 92, 446.0: 1}, 446.0: {446.0: 294}}",True,0.989247311827957,93,True
64334,443.0,443.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 50}, 443.0: {443.0: 93, 446.0: 1}, 446.0: {446.0: 294}}",True,0.9893617021276596,94,True
64380,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 51}, 443.0: {443.0: 93, 446.0: 1}, 446.0: {446.0: 294}}",True,1.0,51,True
64415,446.0,446.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 51}, 443.0: {443.0: 93, 446.0: 1}, 446.0: {446.0: 295}}",True,1.0,295,True
64435,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 52}, 443.0: {443.0: 93, 446.0: 1}, 446.0: {446.0: 295}}",True,1.0,52,True
64443,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 53}, 443.0: {443.0: 93, 446.0: 1}, 446.0: {446.0: 295}}",True,1.0,53,True
64464,428.0,428.0,-1,"{349.0: {349.0: 1, 385.0: 1, 428.0: 4, 443.0: 1, 446.0: 2}, 428.0: {428.0: 54}, 443.0: {443.0: 93, 446.0: 1}, 446.0: {446.0: 295}}",True,1.0,54,True
