Time,Real cid,Classified cid,Score,Queue Distribution,Representive,Percentage,Queue Size,Dominated
285989,487.0,487.0,-1,{487.0: {487.0: 2136}},True,1.0,2136,True
286154,487.0,487.0,-1,{487.0: {487.0: 2137}},True,1.0,2137,True
286319,487.0,487.0,-1,{487.0: {487.0: 2138}},True,1.0,2138,True
286460,487.0,487.0,-1,{487.0: {487.0: 2139}},True,1.0,2139,True
286508,487.0,487.0,-1,{487.0: {487.0: 2140}},True,1.0,2140,True
286557,487.0,487.0,-1,{487.0: {487.0: 2141}},True,1.0,2141,True
286724,487.0,487.0,-1,{487.0: {487.0: 2142}},True,1.0,2142,True
286865,487.0,487.0,-1,{487.0: {487.0: 2143}},True,1.0,2143,True
287006,487.0,487.0,-1,{487.0: {487.0: 2144}},True,1.0,2144,True
287150,487.0,487.0,-1,{487.0: {487.0: 2145}},True,1.0,2145,True
287199,487.0,487.0,-1,{487.0: {487.0: 2146}},True,1.0,2146,True
287294,487.0,487.0,-1,{487.0: {487.0: 2147}},True,1.0,2147,True
287413,487.0,487.0,-1,{487.0: {487.0: 2148}},True,1.0,2148,True
287532,487.0,487.0,-1,{487.0: {487.0: 2149}},True,1.0,2149,True
287627,487.0,487.0,-1,{487.0: {487.0: 2150}},True,1.0,2150,True
287793,487.0,487.0,-1,{487.0: {487.0: 2151}},True,1.0,2151,True
287888,487.0,487.0,-1,{487.0: {487.0: 2152}},True,1.0,2152,True
287937,487.0,487.0,-1,{487.0: {487.0: 2153}},True,1.0,2153,True
288032,487.0,487.0,-1,{487.0: {487.0: 2154}},True,1.0,2154,True
288127,487.0,487.0,-1,{487.0: {487.0: 2155}},True,1.0,2155,True
288314,487.0,487.0,-1,{487.0: {487.0: 2156}},True,1.0,2156,True
288339,487.0,487.0,-1,{487.0: {487.0: 2157}},True,1.0,2157,True
288434,487.0,487.0,-1,{487.0: {487.0: 2158}},True,1.0,2158,True
288529,487.0,487.0,-1,{487.0: {487.0: 2159}},True,1.0,2159,True
288624,487.0,487.0,-1,{487.0: {487.0: 2160}},True,1.0,2160,True
288719,487.0,487.0,-1,{487.0: {487.0: 2161}},True,1.0,2161,True
288767,487.0,487.0,-1,{487.0: {487.0: 2162}},True,1.0,2162,True
288908,487.0,487.0,-1,{487.0: {487.0: 2163}},True,1.0,2163,True
288956,487.0,487.0,-1,{487.0: {487.0: 2164}},True,1.0,2164,True
289051,487.0,487.0,-1,{487.0: {487.0: 2165}},True,1.0,2165,True
289146,487.0,487.0,-1,{487.0: {487.0: 2166}},True,1.0,2166,True
289405,487.0,487.0,-1,{487.0: {487.0: 2167}},True,1.0,2167,True
289549,487.0,487.0,-1,{487.0: {487.0: 2168}},True,1.0,2168,True
289690,487.0,487.0,-1,{487.0: {487.0: 2169}},True,1.0,2169,True
289834,487.0,487.0,-1,{487.0: {487.0: 2170}},True,1.0,2170,True
289975,487.0,487.0,-1,{487.0: {487.0: 2171}},True,1.0,2171,True
290119,487.0,487.0,-1,{487.0: {487.0: 2172}},True,1.0,2172,True
290214,487.0,487.0,-1,{487.0: {487.0: 2173}},True,1.0,2173,True
290309,487.0,487.0,-1,{487.0: {487.0: 2174}},True,1.0,2174,True
290428,487.0,487.0,-1,{487.0: {487.0: 2175}},True,1.0,2175,True
290572,487.0,487.0,-1,{487.0: {487.0: 2176}},True,1.0,2176,True
290667,487.0,487.0,-1,{487.0: {487.0: 2177}},True,1.0,2177,True
290762,487.0,487.0,-1,{487.0: {487.0: 2178}},True,1.0,2178,True
290857,487.0,487.0,-1,{487.0: {487.0: 2179}},True,1.0,2179,True
290952,487.0,487.0,-1,{487.0: {487.0: 2180}},True,1.0,2180,True
291047,487.0,487.0,-1,{487.0: {487.0: 2181}},True,1.0,2181,True
291142,487.0,487.0,-1,{487.0: {487.0: 2182}},True,1.0,2182,True
291237,487.0,487.0,-1,{487.0: {487.0: 2183}},True,1.0,2183,True
291332,487.0,487.0,-1,{487.0: {487.0: 2184}},True,1.0,2184,True
291427,487.0,487.0,-1,{487.0: {487.0: 2185}},True,1.0,2185,True
291522,487.0,487.0,-1,{487.0: {487.0: 2186}},True,1.0,2186,True
291571,487.0,487.0,-1,{487.0: {487.0: 2187}},True,1.0,2187,True
291715,487.0,487.0,-1,{487.0: {487.0: 2188}},True,1.0,2188,True
291810,487.0,487.0,-1,{487.0: {487.0: 2189}},True,1.0,2189,True
291905,487.0,487.0,-1,{487.0: {487.0: 2190}},True,1.0,2190,True
292046,487.0,487.0,-1,{487.0: {487.0: 2191}},True,1.0,2191,True
292190,487.0,487.0,-1,{487.0: {487.0: 2192}},True,1.0,2192,True
292285,487.0,487.0,-1,{487.0: {487.0: 2193}},True,1.0,2193,True
292426,487.0,487.0,-1,{487.0: {487.0: 2194}},True,1.0,2194,True
292475,487.0,487.0,-1,{487.0: {487.0: 2195}},True,1.0,2195,True
292570,487.0,487.0,-1,{487.0: {487.0: 2196}},True,1.0,2196,True
292711,487.0,487.0,-1,{487.0: {487.0: 2197}},True,1.0,2197,True
292970,487.0,487.0,-1,{487.0: {487.0: 2198}},True,1.0,2198,True
293065,487.0,487.0,-1,{487.0: {487.0: 2199}},True,1.0,2199,True
293230,487.0,487.0,-1,{487.0: {487.0: 2200}},True,1.0,2200,True
293325,487.0,487.0,-1,{487.0: {487.0: 2201}},True,1.0,2201,True
293469,487.0,487.0,-1,{487.0: {487.0: 2202}},True,1.0,2202,True
293564,487.0,487.0,-1,{487.0: {487.0: 2203}},True,1.0,2203,True
293708,487.0,487.0,-1,{487.0: {487.0: 2204}},True,1.0,2204,True
293803,487.0,487.0,-1,{487.0: {487.0: 2205}},True,1.0,2205,True
293947,487.0,487.0,-1,{487.0: {487.0: 2206}},True,1.0,2206,True
294091,487.0,487.0,-1,{487.0: {487.0: 2207}},True,1.0,2207,True
294211,487.0,487.0,-1,{487.0: {487.0: 2208}},True,1.0,2208,True
294306,487.0,487.0,-1,{487.0: {487.0: 2209}},True,1.0,2209,True
294447,487.0,487.0,-1,{487.0: {487.0: 2210}},True,1.0,2210,True
294542,487.0,487.0,-1,{487.0: {487.0: 2211}},True,1.0,2211,True
294567,487.0,487.0,-1,{487.0: {487.0: 2212}},True,1.0,2212,True
294662,487.0,487.0,-1,{487.0: {487.0: 2213}},True,1.0,2213,True
294806,487.0,487.0,-1,{487.0: {487.0: 2214}},True,1.0,2214,True
294996,487.0,487.0,-1,{487.0: {487.0: 2215}},True,1.0,2215,True
295115,487.0,487.0,-1,{487.0: {487.0: 2216}},True,1.0,2216,True
295233,487.0,487.0,-1,{487.0: {487.0: 2217}},True,1.0,2217,True
295377,487.0,487.0,-1,{487.0: {487.0: 2218}},True,1.0,2218,True
295521,487.0,487.0,-1,{487.0: {487.0: 2219}},True,1.0,2219,True
295711,487.0,487.0,-1,{487.0: {487.0: 2220}},True,1.0,2220,True
295855,487.0,487.0,-1,{487.0: {487.0: 2221}},True,1.0,2221,True
295880,487.0,487.0,-1,{487.0: {487.0: 2222}},True,1.0,2222,True
296021,487.0,487.0,-1,{487.0: {487.0: 2223}},True,1.0,2223,True
296162,487.0,487.0,-1,{487.0: {487.0: 2224}},True,1.0,2224,True
296211,487.0,487.0,-1,{487.0: {487.0: 2225}},True,1.0,2225,True
296306,487.0,487.0,-1,{487.0: {487.0: 2226}},True,1.0,2226,True
296401,487.0,487.0,-1,{487.0: {487.0: 2227}},True,1.0,2227,True
296542,487.0,487.0,-1,{487.0: {487.0: 2228}},True,1.0,2228,True
296637,487.0,487.0,-1,{487.0: {487.0: 2229}},True,1.0,2229,True
296732,487.0,487.0,-1,{487.0: {487.0: 2230}},True,1.0,2230,True
296827,487.0,487.0,-1,{487.0: {487.0: 2231}},True,1.0,2231,True
296875,487.0,487.0,-1,{487.0: {487.0: 2232}},True,1.0,2232,True
297114,487.0,487.0,-1,{487.0: {487.0: 2233}},True,1.0,2233,True
297209,487.0,487.0,-1,{487.0: {487.0: 2234}},True,1.0,2234,True
297353,487.0,487.0,-1,{487.0: {487.0: 2235}},True,1.0,2235,True
297494,487.0,487.0,-1,{487.0: {487.0: 2236}},True,1.0,2236,True
297635,487.0,487.0,-1,{487.0: {487.0: 2237}},True,1.0,2237,True
297683,487.0,487.0,-1,{487.0: {487.0: 2238}},True,1.0,2238,True
297824,487.0,487.0,-1,{487.0: {487.0: 2239}},True,1.0,2239,True
297919,487.0,487.0,-1,{487.0: {487.0: 2240}},True,1.0,2240,True
298014,487.0,487.0,-1,{487.0: {487.0: 2241}},True,1.0,2241,True
298063,487.0,487.0,-1,{487.0: {487.0: 2242}},True,1.0,2242,True
298182,487.0,487.0,-1,{487.0: {487.0: 2243}},True,1.0,2243,True
298277,487.0,487.0,-1,{487.0: {487.0: 2244}},True,1.0,2244,True
298372,487.0,487.0,-1,{487.0: {487.0: 2245}},True,1.0,2245,True
298516,487.0,487.0,-1,{487.0: {487.0: 2246}},True,1.0,2246,True
298565,487.0,487.0,-1,{487.0: {487.0: 2247}},True,1.0,2247,True
298613,487.0,487.0,-1,{487.0: {487.0: 2248}},True,1.0,2248,True
298708,487.0,487.0,-1,{487.0: {487.0: 2249}},True,1.0,2249,True
298852,487.0,487.0,-1,{487.0: {487.0: 2250}},True,1.0,2250,True
298900,487.0,487.0,-1,{487.0: {487.0: 2251}},True,1.0,2251,True
299019,487.0,487.0,-1,{487.0: {487.0: 2252}},True,1.0,2252,True
299068,487.0,487.0,-1,{487.0: {487.0: 2253}},True,1.0,2253,True
299117,487.0,487.0,-1,{487.0: {487.0: 2254}},True,1.0,2254,True
299212,487.0,487.0,-1,{487.0: {487.0: 2255}},True,1.0,2255,True
299353,487.0,487.0,-1,{487.0: {487.0: 2256}},True,1.0,2256,True
299401,487.0,487.0,-1,{487.0: {487.0: 2257}},True,1.0,2257,True
299542,487.0,487.0,-1,{487.0: {487.0: 2258}},True,1.0,2258,True
299683,487.0,487.0,-1,{487.0: {487.0: 2259}},True,1.0,2259,True
299824,487.0,487.0,-1,{487.0: {487.0: 2260}},True,1.0,2260,True
299968,487.0,487.0,-1,{487.0: {487.0: 2261}},True,1.0,2261,True
300109,487.0,487.0,-1,{487.0: {487.0: 2262}},True,1.0,2262,True
300157,487.0,487.0,-1,{487.0: {487.0: 2263}},True,1.0,2263,True
300206,487.0,487.0,-1,{487.0: {487.0: 2264}},True,1.0,2264,True
300254,487.0,487.0,-1,{487.0: {487.0: 2265}},True,1.0,2265,True
300349,487.0,487.0,-1,{487.0: {487.0: 2266}},True,1.0,2266,True
300490,487.0,487.0,-1,{487.0: {487.0: 2267}},True,1.0,2267,True
300539,487.0,487.0,-1,{487.0: {487.0: 2268}},True,1.0,2268,True
300587,487.0,487.0,-1,{487.0: {487.0: 2269}},True,1.0,2269,True
300612,487.0,487.0,-1,{487.0: {487.0: 2270}},True,1.0,2270,True
300753,487.0,487.0,-1,{487.0: {487.0: 2271}},True,1.0,2271,True
300826,487.0,487.0,-1,{487.0: {487.0: 2272}},True,1.0,2272,True
300875,487.0,487.0,-1,{487.0: {487.0: 2273}},True,1.0,2273,True
300923,487.0,487.0,-1,{487.0: {487.0: 2274}},True,1.0,2274,True
301064,487.0,487.0,-1,{487.0: {487.0: 2275}},True,1.0,2275,True
301113,487.0,487.0,-1,{487.0: {487.0: 2276}},True,1.0,2276,True
301372,487.0,487.0,-1,{487.0: {487.0: 2277}},True,1.0,2277,True
301513,487.0,487.0,-1,{487.0: {487.0: 2278}},True,1.0,2278,True
301654,487.0,487.0,-1,{487.0: {487.0: 2279}},True,1.0,2279,True
301679,487.0,487.0,-1,{487.0: {487.0: 2280}},True,1.0,2280,True
301820,487.0,487.0,-1,{487.0: {487.0: 2281}},True,1.0,2281,True
301869,487.0,487.0,-1,{487.0: {487.0: 2282}},True,1.0,2282,True
302010,487.0,487.0,-1,{487.0: {487.0: 2283}},True,1.0,2283,True
302247,487.0,487.0,-1,{487.0: {487.0: 2284}},True,1.0,2284,True
302388,487.0,487.0,-1,{487.0: {487.0: 2285}},True,1.0,2285,True
302508,487.0,487.0,-1,{487.0: {487.0: 2286}},True,1.0,2286,True
302649,487.0,487.0,-1,{487.0: {487.0: 2287}},True,1.0,2287,True
302697,487.0,487.0,-1,{487.0: {487.0: 2288}},True,1.0,2288,True
302792,487.0,487.0,-1,{487.0: {487.0: 2289}},True,1.0,2289,True
302841,487.0,487.0,-1,{487.0: {487.0: 2290}},True,1.0,2290,True
302937,487.0,487.0,-1,{487.0: {487.0: 2291}},True,1.0,2291,True
303078,487.0,487.0,-1,{487.0: {487.0: 2292}},True,1.0,2292,True
303127,487.0,487.0,-1,{487.0: {487.0: 2293}},True,1.0,2293,True
303409,487.0,487.0,-1,{487.0: {487.0: 2294}},True,1.0,2294,True
303550,487.0,487.0,-1,{487.0: {487.0: 2295}},True,1.0,2295,True
303645,487.0,487.0,-1,{487.0: {487.0: 2296}},True,1.0,2296,True
303786,487.0,487.0,-1,{487.0: {487.0: 2297}},True,1.0,2297,True
303930,487.0,487.0,-1,{487.0: {487.0: 2298}},True,1.0,2298,True
304025,487.0,487.0,-1,{487.0: {487.0: 2299}},True,1.0,2299,True
304169,487.0,487.0,-1,{487.0: {487.0: 2300}},True,1.0,2300,True
304310,487.0,487.0,-1,{487.0: {487.0: 2301}},True,1.0,2301,True
304451,487.0,487.0,-1,{487.0: {487.0: 2302}},True,1.0,2302,True
304592,487.0,487.0,-1,{487.0: {487.0: 2303}},True,1.0,2303,True
304687,487.0,487.0,-1,{487.0: {487.0: 2304}},True,1.0,2304,True
304782,487.0,487.0,-1,{487.0: {487.0: 2305}},True,1.0,2305,True
304806,487.0,487.0,-1,{487.0: {487.0: 2306}},True,1.0,2306,True
304855,487.0,487.0,-1,{487.0: {487.0: 2307}},True,1.0,2307,True
304996,487.0,487.0,-1,{487.0: {487.0: 2308}},True,1.0,2308,True
305092,487.0,487.0,-1,{487.0: {487.0: 2309}},True,1.0,2309,True
305236,487.0,487.0,-1,{487.0: {487.0: 2310}},True,1.0,2310,True
305261,487.0,487.0,-1,{487.0: {487.0: 2311}},True,1.0,2311,True
305356,487.0,487.0,-1,{487.0: {487.0: 2312}},True,1.0,2312,True
305499,487.0,487.0,-1,{487.0: {487.0: 2313}},True,1.0,2313,True
305618,487.0,487.0,-1,{487.0: {487.0: 2314}},True,1.0,2314,True
305667,487.0,487.0,-1,{487.0: {487.0: 2315}},True,1.0,2315,True
305715,487.0,487.0,-1,{487.0: {487.0: 2316}},True,1.0,2316,True
305903,487.0,487.0,-1,{487.0: {487.0: 2317}},True,1.0,2317,True
305951,487.0,487.0,-1,{487.0: {487.0: 2318}},True,1.0,2318,True
305999,487.0,487.0,-1,{487.0: {487.0: 2319}},True,1.0,2319,True
306047,487.0,487.0,-1,{487.0: {487.0: 2320}},True,1.0,2320,True
306188,487.0,487.0,-1,{487.0: {487.0: 2321}},True,1.0,2321,True
306261,487.0,487.0,-1,{487.0: {487.0: 2322}},True,1.0,2322,True
306356,487.0,487.0,-1,{487.0: {487.0: 2323}},True,1.0,2323,True
306404,487.0,487.0,-1,{487.0: {487.0: 2324}},True,1.0,2324,True
306499,487.0,487.0,-1,{487.0: {487.0: 2325}},True,1.0,2325,True
306687,487.0,487.0,-1,{487.0: {487.0: 2326}},True,1.0,2326,True
306782,487.0,487.0,-1,{487.0: {487.0: 2327}},True,1.0,2327,True
306854,487.0,487.0,-1,{487.0: {487.0: 2328}},True,1.0,2328,True
306949,487.0,487.0,-1,{487.0: {487.0: 2329}},True,1.0,2329,True
307137,487.0,487.0,-1,{487.0: {487.0: 2330}},True,1.0,2330,True
307232,487.0,487.0,-1,{487.0: {487.0: 2331}},True,1.0,2331,True
307327,487.0,487.0,-1,{487.0: {487.0: 2332}},True,1.0,2332,True
307422,487.0,487.0,-1,{487.0: {487.0: 2333}},True,1.0,2333,True
307517,487.0,487.0,-1,{487.0: {487.0: 2334}},True,1.0,2334,True
307661,487.0,487.0,-1,{487.0: {487.0: 2335}},True,1.0,2335,True
307756,487.0,487.0,-1,{487.0: {487.0: 2336}},True,1.0,2336,True
307897,487.0,487.0,-1,{487.0: {487.0: 2337}},True,1.0,2337,True
307946,487.0,487.0,-1,{487.0: {487.0: 2338}},True,1.0,2338,True
307995,487.0,487.0,-1,{487.0: {487.0: 2339}},True,1.0,2339,True
308090,487.0,487.0,-1,{487.0: {487.0: 2340}},True,1.0,2340,True
308208,487.0,487.0,-1,{487.0: {487.0: 2341}},True,1.0,2341,True
308257,487.0,487.0,-1,{487.0: {487.0: 2342}},True,1.0,2342,True
308306,487.0,487.0,-1,{487.0: {487.0: 2343}},True,1.0,2343,True
308401,487.0,487.0,-1,{487.0: {487.0: 2344}},True,1.0,2344,True
308545,487.0,487.0,-1,{487.0: {487.0: 2345}},True,1.0,2345,True
308640,487.0,487.0,-1,{487.0: {487.0: 2346}},True,1.0,2346,True
308689,487.0,487.0,-1,{487.0: {487.0: 2347}},True,1.0,2347,True
308879,487.0,487.0,-1,{487.0: {487.0: 2348}},True,1.0,2348,True
308974,487.0,487.0,-1,{487.0: {487.0: 2349}},True,1.0,2349,True
309093,487.0,487.0,-1,{487.0: {487.0: 2350}},True,1.0,2350,True
309234,487.0,487.0,-1,{487.0: {487.0: 2351}},True,1.0,2351,True
309283,487.0,487.0,-1,{487.0: {487.0: 2352}},True,1.0,2352,True
309424,487.0,487.0,-1,{487.0: {487.0: 2353}},True,1.0,2353,True
309473,487.0,487.0,-1,{487.0: {487.0: 2354}},True,1.0,2354,True
309614,487.0,487.0,-1,{487.0: {487.0: 2355}},True,1.0,2355,True
309755,487.0,487.0,-1,{487.0: {487.0: 2356}},True,1.0,2356,True
309896,487.0,487.0,-1,{487.0: {487.0: 2357}},True,1.0,2357,True
309991,487.0,487.0,-1,{487.0: {487.0: 2358}},True,1.0,2358,True
310040,487.0,487.0,-1,{487.0: {487.0: 2359}},True,1.0,2359,True
310089,487.0,487.0,-1,{487.0: {487.0: 2360}},True,1.0,2360,True
310254,487.0,487.0,-1,{487.0: {487.0: 2361}},True,1.0,2361,True
310303,487.0,487.0,-1,{487.0: {487.0: 2362}},True,1.0,2362,True
310352,487.0,487.0,-1,{487.0: {487.0: 2363}},True,1.0,2363,True
310496,487.0,487.0,-1,{487.0: {487.0: 2364}},True,1.0,2364,True
310640,487.0,487.0,-1,{487.0: {487.0: 2365}},True,1.0,2365,True
310689,487.0,487.0,-1,{487.0: {487.0: 2366}},True,1.0,2366,True
310738,487.0,487.0,-1,{487.0: {487.0: 2367}},True,1.0,2367,True
310833,487.0,487.0,-1,{487.0: {487.0: 2368}},True,1.0,2368,True
310928,487.0,487.0,-1,{487.0: {487.0: 2369}},True,1.0,2369,True
311023,487.0,487.0,-1,{487.0: {487.0: 2370}},True,1.0,2370,True
311072,487.0,487.0,-1,{487.0: {487.0: 2371}},True,1.0,2371,True
311216,487.0,487.0,-1,{487.0: {487.0: 2372}},True,1.0,2372,True
311264,487.0,487.0,-1,{487.0: {487.0: 2373}},True,1.0,2373,True
311313,487.0,487.0,-1,{487.0: {487.0: 2374}},True,1.0,2374,True
311457,487.0,487.0,-1,{487.0: {487.0: 2375}},True,1.0,2375,True
311647,487.0,487.0,-1,{487.0: {487.0: 2376}},True,1.0,2376,True
311742,487.0,487.0,-1,{487.0: {487.0: 2377}},True,1.0,2377,True
311791,487.0,487.0,-1,{487.0: {487.0: 2378}},True,1.0,2378,True
311886,487.0,487.0,-1,{487.0: {487.0: 2379}},True,1.0,2379,True
311982,487.0,487.0,-1,{487.0: {487.0: 2380}},True,1.0,2380,True
312077,487.0,487.0,-1,{487.0: {487.0: 2381}},True,1.0,2381,True
312172,487.0,487.0,-1,{487.0: {487.0: 2382}},True,1.0,2382,True
312267,487.0,487.0,-1,{487.0: {487.0: 2383}},True,1.0,2383,True
312410,487.0,487.0,-1,{487.0: {487.0: 2384}},True,1.0,2384,True
312552,487.0,487.0,-1,{487.0: {487.0: 2385}},True,1.0,2385,True
312696,487.0,487.0,-1,{487.0: {487.0: 2386}},True,1.0,2386,True
312840,487.0,487.0,-1,{487.0: {487.0: 2387}},True,1.0,2387,True
312889,487.0,487.0,-1,{487.0: {487.0: 2388}},True,1.0,2388,True
313033,487.0,487.0,-1,{487.0: {487.0: 2389}},True,1.0,2389,True
313221,487.0,487.0,-1,{487.0: {487.0: 2390}},True,1.0,2390,True
313270,487.0,487.0,-1,{487.0: {487.0: 2391}},True,1.0,2391,True
313411,487.0,487.0,-1,{487.0: {487.0: 2392}},True,1.0,2392,True
313506,487.0,487.0,-1,{487.0: {487.0: 2393}},True,1.0,2393,True
313555,487.0,487.0,-1,{487.0: {487.0: 2394}},True,1.0,2394,True
313743,487.0,487.0,-1,{487.0: {487.0: 2395}},True,1.0,2395,True
313884,487.0,487.0,-1,{487.0: {487.0: 2396}},True,1.0,2396,True
313979,487.0,487.0,-1,{487.0: {487.0: 2397}},True,1.0,2397,True
314074,487.0,487.0,-1,{487.0: {487.0: 2398}},True,1.0,2398,True
314169,487.0,487.0,-1,{487.0: {487.0: 2399}},True,1.0,2399,True
314313,487.0,487.0,-1,{487.0: {487.0: 2400}},True,1.0,2400,True
314362,487.0,487.0,-1,{487.0: {487.0: 2401}},True,1.0,2401,True
314457,487.0,487.0,-1,{487.0: {487.0: 2402}},True,1.0,2402,True
314552,487.0,487.0,-1,{487.0: {487.0: 2403}},True,1.0,2403,True
314693,487.0,487.0,-1,{487.0: {487.0: 2404}},True,1.0,2404,True
314764,487.0,487.0,-1,{487.0: {487.0: 2405}},True,1.0,2405,True
314905,487.0,487.0,-1,{487.0: {487.0: 2406}},True,1.0,2406,True
315000,487.0,487.0,-1,{487.0: {487.0: 2407}},True,1.0,2407,True
315095,487.0,487.0,-1,{487.0: {487.0: 2408}},True,1.0,2408,True
315190,487.0,487.0,-1,{487.0: {487.0: 2409}},True,1.0,2409,True
315334,487.0,487.0,-1,{487.0: {487.0: 2410}},True,1.0,2410,True
315429,487.0,487.0,-1,{487.0: {487.0: 2411}},True,1.0,2411,True
315524,487.0,487.0,-1,{487.0: {487.0: 2412}},True,1.0,2412,True
315595,487.0,487.0,-1,{487.0: {487.0: 2413}},True,1.0,2413,True
315690,487.0,487.0,-1,{487.0: {487.0: 2414}},True,1.0,2414,True
315785,487.0,487.0,-1,{487.0: {487.0: 2415}},True,1.0,2415,True
315834,487.0,487.0,-1,{487.0: {487.0: 2416}},True,1.0,2416,True
315905,487.0,487.0,-1,{487.0: {487.0: 2417}},True,1.0,2417,True
315954,487.0,487.0,-1,{487.0: {487.0: 2418}},True,1.0,2418,True
316003,487.0,487.0,-1,{487.0: {487.0: 2419}},True,1.0,2419,True
316098,487.0,487.0,-1,{487.0: {487.0: 2420}},True,1.0,2420,True
316239,487.0,487.0,-1,{487.0: {487.0: 2421}},True,1.0,2421,True
316429,487.0,487.0,-1,{487.0: {487.0: 2422}},True,1.0,2422,True
316524,487.0,487.0,-1,{487.0: {487.0: 2423}},True,1.0,2423,True
316711,487.0,487.0,-1,{487.0: {487.0: 2424}},True,1.0,2424,True
316760,487.0,487.0,-1,{487.0: {487.0: 2425}},True,1.0,2425,True
316900,487.0,487.0,-1,{487.0: {487.0: 2426}},True,1.0,2426,True
316971,487.0,487.0,-1,{487.0: {487.0: 2427}},True,1.0,2427,True
317066,487.0,487.0,-1,{487.0: {487.0: 2428}},True,1.0,2428,True
317161,487.0,487.0,-1,{487.0: {487.0: 2429}},True,1.0,2429,True
317280,487.0,487.0,-1,{487.0: {487.0: 2430}},True,1.0,2430,True
317421,487.0,487.0,-1,{487.0: {487.0: 2431}},True,1.0,2431,True
317516,487.0,487.0,-1,{487.0: {487.0: 2432}},True,1.0,2432,True
317587,487.0,487.0,-1,{487.0: {487.0: 2433}},True,1.0,2433,True
317682,487.0,487.0,-1,{487.0: {487.0: 2434}},True,1.0,2434,True
317872,487.0,487.0,-1,{487.0: {487.0: 2435}},True,1.0,2435,True
317921,487.0,487.0,-1,{487.0: {487.0: 2436}},True,1.0,2436,True
317993,487.0,487.0,-1,{487.0: {487.0: 2437}},True,1.0,2437,True
318137,487.0,487.0,-1,{487.0: {487.0: 2438}},True,1.0,2438,True
318327,487.0,487.0,-1,{487.0: {487.0: 2439}},True,1.0,2439,True
318422,487.0,487.0,-1,{487.0: {487.0: 2440}},True,1.0,2440,True
318563,487.0,487.0,-1,{487.0: {487.0: 2441}},True,1.0,2441,True
318612,487.0,487.0,-1,{487.0: {487.0: 2442}},True,1.0,2442,True
318753,487.0,487.0,-1,{487.0: {487.0: 2443}},True,1.0,2443,True
318802,487.0,487.0,-1,{487.0: {487.0: 2444}},True,1.0,2444,True
318851,487.0,487.0,-1,{487.0: {487.0: 2445}},True,1.0,2445,True
318947,487.0,487.0,-1,{487.0: {487.0: 2446}},True,1.0,2446,True
319042,487.0,487.0,-1,{487.0: {487.0: 2447}},True,1.0,2447,True
319183,487.0,487.0,-1,{487.0: {487.0: 2448}},True,1.0,2448,True
319232,487.0,487.0,-1,{487.0: {487.0: 2449}},True,1.0,2449,True
319327,487.0,487.0,-1,{487.0: {487.0: 2450}},True,1.0,2450,True
319422,487.0,487.0,-1,{487.0: {487.0: 2451}},True,1.0,2451,True
319517,487.0,487.0,-1,{487.0: {487.0: 2452}},True,1.0,2452,True
319588,487.0,487.0,-1,{487.0: {487.0: 2453}},True,1.0,2453,True
319732,487.0,487.0,-1,{487.0: {487.0: 2454}},True,1.0,2454,True
319873,487.0,487.0,-1,{487.0: {487.0: 2455}},True,1.0,2455,True
319968,487.0,487.0,-1,{487.0: {487.0: 2456}},True,1.0,2456,True
320063,487.0,487.0,-1,{487.0: {487.0: 2457}},True,1.0,2457,True
320112,487.0,487.0,-1,{487.0: {487.0: 2458}},True,1.0,2458,True
320207,487.0,487.0,-1,{487.0: {487.0: 2459}},True,1.0,2459,True
320256,487.0,487.0,-1,{487.0: {487.0: 2460}},True,1.0,2460,True
320305,487.0,487.0,-1,{487.0: {487.0: 2461}},True,1.0,2461,True
320449,487.0,487.0,-1,{487.0: {487.0: 2462}},True,1.0,2462,True
320498,487.0,487.0,-1,{487.0: {487.0: 2463}},True,1.0,2463,True
320547,487.0,487.0,-1,{487.0: {487.0: 2464}},True,1.0,2464,True
320642,487.0,487.0,-1,{487.0: {487.0: 2465}},True,1.0,2465,True
320714,487.0,487.0,-1,{487.0: {487.0: 2466}},True,1.0,2466,True
320907,487.0,487.0,-1,{487.0: {487.0: 2467}},True,1.0,2467,True
321165,487.0,487.0,-1,{487.0: {487.0: 2468}},True,1.0,2468,True
321214,487.0,487.0,-1,{487.0: {487.0: 2469}},True,1.0,2469,True
321358,487.0,487.0,-1,{487.0: {487.0: 2470}},True,1.0,2470,True
321499,487.0,487.0,-1,{487.0: {487.0: 2471}},True,1.0,2471,True
321617,487.0,487.0,-1,{487.0: {487.0: 2472}},True,1.0,2472,True
321666,487.0,487.0,-1,{487.0: {487.0: 2473}},True,1.0,2473,True
321761,487.0,487.0,-1,{487.0: {487.0: 2474}},True,1.0,2474,True
321810,487.0,487.0,-1,{487.0: {487.0: 2475}},True,1.0,2475,True
321951,487.0,487.0,-1,{487.0: {487.0: 2476}},True,1.0,2476,True
322138,487.0,487.0,-1,{487.0: {487.0: 2477}},True,1.0,2477,True
322328,487.0,487.0,-1,{487.0: {487.0: 2478}},True,1.0,2478,True
322423,487.0,487.0,-1,{487.0: {487.0: 2479}},True,1.0,2479,True
322564,487.0,487.0,-1,{487.0: {487.0: 2480}},True,1.0,2480,True
322705,487.0,487.0,-1,{487.0: {487.0: 2481}},True,1.0,2481,True
322846,487.0,487.0,-1,{487.0: {487.0: 2482}},True,1.0,2482,True
322964,487.0,487.0,-1,{487.0: {487.0: 2483}},True,1.0,2483,True
