Time,Major Accuracy,Major Groundtruth,Minor Accuracy,Minor Groundtruth
21995,0.22413793103448276,"{45.0: 26, 2.0: 5, 8.0: 10, 80.0: 33, 101.0: 9, 116.0: 4, 136.0: 7, 152.0: 6, 153.0: 11, 158.0: 5}",0.05263157894736842,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22023,0.042735042735042736,"{45.0: 26, 2.0: 5, 8.0: 10, 80.0: 33, 101.0: 9, 116.0: 5, 136.0: 7, 152.0: 6, 153.0: 11, 158.0: 5}",0.5263157894736842,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22051,0.25,"{45.0: 11, 2.0: 7, 8.0: 4, 80.0: 16, 101.0: 4, 116.0: 2, 136.0: 6, 152.0: 4, 153.0: 2, 158.0: 8}",0.14285714285714285,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22074,0.1076923076923077,"{45.0: 11, 2.0: 7, 8.0: 4, 80.0: 16, 101.0: 4, 116.0: 2, 136.0: 7, 152.0: 4, 153.0: 2, 158.0: 8}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22104,0.059322033898305086,"{45.0: 26, 2.0: 5, 8.0: 10, 80.0: 33, 101.0: 9, 116.0: 5, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.5263157894736842,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22111,0.045454545454545456,"{45.0: 11, 2.0: 7, 8.0: 4, 80.0: 16, 101.0: 4, 116.0: 2, 136.0: 7, 152.0: 4, 153.0: 3, 158.0: 8}",0.5714285714285714,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22114,0.13432835820895522,"{45.0: 11, 2.0: 7, 8.0: 4, 80.0: 16, 101.0: 4, 116.0: 2, 136.0: 7, 152.0: 4, 153.0: 3, 158.0: 9}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22132,0.2857142857142857,"{45.0: 26, 2.0: 5, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 5, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.15789473684210525,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22145,0.05,"{45.0: 26, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 5, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.10526315789473684,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22154,0.2231404958677686,"{45.0: 27, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 5, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.05263157894736842,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22220,0.22950819672131148,"{45.0: 28, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 5, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.05263157894736842,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22230,0.07352941176470588,"{45.0: 11, 2.0: 7, 8.0: 5, 80.0: 16, 101.0: 4, 116.0: 2, 136.0: 7, 152.0: 4, 153.0: 3, 158.0: 9}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22233,0.07246376811594203,"{45.0: 11, 2.0: 7, 8.0: 5, 80.0: 16, 101.0: 5, 116.0: 2, 136.0: 7, 152.0: 4, 153.0: 3, 158.0: 9}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22278,0.04878048780487805,"{45.0: 28, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.05263157894736842,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22317,0.11428571428571428,"{45.0: 11, 2.0: 7, 8.0: 5, 80.0: 16, 101.0: 5, 116.0: 2, 136.0: 8, 152.0: 4, 153.0: 3, 158.0: 9}",0.5714285714285714,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22326,0.23387096774193547,"{45.0: 29, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.15789473684210525,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}"
22328,0.07042253521126761,"{45.0: 11, 2.0: 7, 8.0: 5, 80.0: 16, 101.0: 5, 116.0: 2, 136.0: 8, 152.0: 5, 153.0: 3, 158.0: 9}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22349,0.05555555555555555,"{45.0: 11, 2.0: 7, 8.0: 5, 80.0: 16, 101.0: 5, 116.0: 2, 136.0: 8, 152.0: 5, 153.0: 4, 158.0: 9}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22360,0.24,"{45.0: 30, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.15,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 2, 152.0: 3, 153.0: 10, 158.0: 2}"
22381,0.24603174603174602,"{45.0: 31, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}",0.1,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 2, 152.0: 3, 153.0: 10, 158.0: 2}"
22382,0.047244094488188976,"{45.0: 31, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.5,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 2, 152.0: 3, 153.0: 10, 158.0: 2}"
22386,0.1095890410958904,"{45.0: 11, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 5, 116.0: 2, 136.0: 8, 152.0: 5, 153.0: 4, 158.0: 9}",0.5714285714285714,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22408,0.0859375,"{45.0: 31, 2.0: 6, 8.0: 11, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.5,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 2, 152.0: 3, 153.0: 10, 158.0: 2}"
22425,0.08108108108108109,"{45.0: 11, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 8, 152.0: 5, 153.0: 4, 158.0: 9}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22494,0.05426356589147287,"{45.0: 31, 2.0: 6, 8.0: 11, 80.0: 34, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.09090909090909091,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 3, 152.0: 3, 153.0: 11, 158.0: 2}"
22495,0.12,"{45.0: 11, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 5, 153.0: 4, 158.0: 9}",0.5714285714285714,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22510,0.2692307692307692,"{45.0: 31, 2.0: 6, 8.0: 11, 80.0: 35, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.09090909090909091,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 3, 152.0: 3, 153.0: 11, 158.0: 2}"
22525,0.07894736842105263,"{45.0: 11, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 4, 158.0: 9}",0.2857142857142857,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22535,0.2748091603053435,"{45.0: 31, 2.0: 6, 8.0: 11, 80.0: 36, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.09090909090909091,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 3, 152.0: 3, 153.0: 11, 158.0: 2}"
22575,0.15584415584415584,"{45.0: 12, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 4, 158.0: 9}",0.14285714285714285,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22611,0.0641025641025641,"{45.0: 12, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 5, 158.0: 9}",0.5714285714285714,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}"
22656,0.12658227848101267,"{45.0: 12, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 5, 158.0: 10}",0.25,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 5}"
22672,0.05303030303030303,"{45.0: 31, 2.0: 7, 8.0: 11, 80.0: 36, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.4782608695652174,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22675,0.1625,"{45.0: 13, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 5, 158.0: 10}",0.25,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 5}"
22677,0.24060150375939848,"{45.0: 32, 2.0: 7, 8.0: 11, 80.0: 36, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.17391304347826086,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22685,0.2462686567164179,"{45.0: 33, 2.0: 7, 8.0: 11, 80.0: 36, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.17391304347826086,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22720,0.2518518518518518,"{45.0: 34, 2.0: 7, 8.0: 11, 80.0: 36, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.17391304347826086,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22727,0.08823529411764706,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.4782608695652174,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22743,0.072992700729927,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.4782608695652174,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22768,0.057971014492753624,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 8, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}",0.4782608695652174,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22774,0.05755395683453238,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 8, 136.0: 8, 152.0: 7, 153.0: 11, 158.0: 6}",0.4782608695652174,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22779,0.05714285714285714,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 8, 136.0: 8, 152.0: 8, 153.0: 11, 158.0: 6}",0.4782608695652174,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}"
22821,1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 1, 158.0: 0}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
23261,1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 1}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
24116,1.0,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
24250,0.5,"{45.0: 0, 2.0: 0, 8.0: 1, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 1}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
24770,0.5,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 1, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
25366,0.3333333333333333,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 1, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
25400,1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
25549,0.5,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
25595,0.25,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 1, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 1, 158.0: 0}",0,"{41.0: 0, 76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
26950,0.6666666666666666,"{45.0: 0, 2.0: 0, 8.0: 1, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 2}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
27545,1.0,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
27555,0.5,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 1, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
27872,0.3333333333333333,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 1, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}"
28500,0.25,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 1, 101.0: 1, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
28530,0.2,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 1, 101.0: 1, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
28644,0.16666666666666666,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 1, 101.0: 1, 116.0: 1, 136.0: 1, 152.0: 0, 153.0: 0, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
28685,0.14285714285714285,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 1, 101.0: 1, 116.0: 1, 136.0: 1, 152.0: 1, 153.0: 0, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
28827,0.125,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 1, 101.0: 1, 116.0: 1, 136.0: 1, 152.0: 1, 153.0: 1, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
28837,0.2222222222222222,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 2, 101.0: 1, 116.0: 1, 136.0: 1, 152.0: 1, 153.0: 1, 158.0: 0}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
28966,0.1,"{45.0: 0, 2.0: 1, 8.0: 1, 80.0: 2, 101.0: 1, 116.0: 1, 136.0: 1, 152.0: 1, 153.0: 1, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
29477,0.18181818181818182,"{45.0: 0, 2.0: 2, 8.0: 1, 80.0: 2, 101.0: 1, 116.0: 1, 136.0: 1, 152.0: 1, 153.0: 1, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0}"
30768,0.16666666666666666,"{45.0: 0, 2.0: 2, 8.0: 2, 80.0: 2, 101.0: 1, 116.0: 1, 136.0: 1, 152.0: 1, 153.0: 1, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0}"
31311,0.15384615384615385,"{45.0: 0, 2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 1, 136.0: 1, 152.0: 1, 153.0: 1, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0}"
31351,0.14285714285714285,"{45.0: 0, 2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 1, 152.0: 1, 153.0: 1, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0}"
31554,0.13333333333333333,"{45.0: 0, 2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 1, 153.0: 1, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0}"
32262,0.125,"{45.0: 0, 2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 1, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
32327,0.11764705882352941,"{45.0: 0, 2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
32903,0.05555555555555555,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
33018,0.10526315789473684,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 2}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
33274,0.15,"{2.0: 2, 8.0: 2, 80.0: 2, 101.0: 2, 116.0: 2, 136.0: 2, 152.0: 2, 153.0: 2, 158.0: 1, 254.0: 3}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34008,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 1}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34086,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 2}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34087,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 3}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34088,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 4}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34089,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 5}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34090,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 6}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34091,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 7}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34093,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 8}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34094,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 9}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34095,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 10}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
34096,1.0,"{2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 254.0: 11}",0,"{76.0: 0, 80.0: 0, 136.0: 0, 152.0: 0, 153.0: 0, 158.0: 0, 176.0: 0, 190.0: 0, 193.0: 0, 200.0: 0}"
