Time,Real cid,Classified cid,Score,Queue Distribution,Representive,Percentage,Queue Size,Dominated
28969,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 65}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 3}, 234.0: {234.0: 239}}",True,1.0,239,True
29043,234.0,191.0,0.2302704483270645,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 3}, 234.0: {234.0: 239}}",False,0.9428571428571428,70,True
29429,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 3}, 234.0: {234.0: 240}}",True,1.0,240,True
30169,239.0,239.0,0.05496847815811634,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 240}}",True,1.0,4,True
30293,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 241}}",True,1.0,241,True
32210,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 242}}",True,1.0,242,True
32344,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 243}}",True,1.0,243,True
32348,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 244}}",True,1.0,244,True
32612,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 245}}",True,1.0,245,True
32726,234.0,192.0,0.029459185100027492,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 245}}",False,0.125,8,False
32962,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 246}}",True,1.0,246,True
33075,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 247}}",True,1.0,247,True
33129,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 248}}",True,1.0,248,True
33174,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 249}}",True,1.0,249,True
33247,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 250}}",True,1.0,250,True
33286,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 251}}",True,1.0,251,True
33617,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 252}}",True,1.0,252,True
33651,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 253}}",True,1.0,253,True
33691,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 254}}",True,1.0,254,True
33833,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 255}}",True,1.0,255,True
33838,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 256}}",True,1.0,256,True
33861,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 257}}",True,1.0,257,True
33885,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 258}}",True,1.0,258,True
33945,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 259}}",True,1.0,259,True
33955,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 260}}",True,1.0,260,True
33965,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 261}}",True,1.0,261,True
33966,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 262}}",True,1.0,262,True
33977,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 263}}",True,1.0,263,True
34014,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 264}}",True,1.0,264,True
34059,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 265}}",True,1.0,265,True
34066,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 266}}",True,1.0,266,True
34177,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 267}}",True,1.0,267,True
34253,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 268}}",True,1.0,268,True
34297,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 269}}",True,1.0,269,True
34305,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 270}}",True,1.0,270,True
34317,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4}, 234.0: {234.0: 271}}",True,1.0,271,True
34373,234.0,239.0,0.06127174478024244,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 271}}",False,0.2,5,False
34375,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 272}}",True,1.0,272,True
34453,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 273}}",True,1.0,273,True
34528,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 274}}",True,1.0,274,True
34553,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 275}}",True,1.0,275,True
34572,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 276}}",True,1.0,276,True
34601,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 277}}",True,1.0,277,True
34611,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 13}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 278}}",True,1.0,278,True
34660,234.0,210.0,0.21849156214910395,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 14}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 278}}",False,0.7777777777777778,18,True
34671,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 14}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 279}}",True,1.0,279,True
34680,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 14}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 280}}",True,1.0,280,True
34808,234.0,210.0,0.2184304404589865,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 280}}",False,0.7894736842105263,19,True
34836,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 281}}",True,1.0,281,True
34855,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 282}}",True,1.0,282,True
34877,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 283}}",True,1.0,283,True
34896,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 284}}",True,1.0,284,True
34909,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 285}}",True,1.0,285,True
34913,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 286}}",True,1.0,286,True
34959,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 287}}",True,1.0,287,True
34985,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 288}}",True,1.0,288,True
34999,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 289}}",True,1.0,289,True
35026,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 15}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 290}}",True,1.0,290,True
35112,234.0,210.0,0.22089026554634697,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 290}}",False,0.8,20,True
35159,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 291}}",True,1.0,291,True
35205,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 292}}",True,1.0,292,True
35231,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 4, 234.0: 1}, 234.0: {234.0: 293}}",True,1.0,293,True
35245,239.0,239.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 293}}",True,0.8333333333333334,6,True
35305,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 294}}",True,1.0,294,True
35352,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 295}}",True,1.0,295,True
35369,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 296}}",True,1.0,296,True
35439,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 297}}",True,1.0,297,True
35446,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 298}}",True,1.0,298,True
35550,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 299}}",True,1.0,299,True
35632,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 300}}",True,1.0,300,True
35643,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 301}}",True,1.0,301,True
35679,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 302}}",True,1.0,302,True
35686,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 303}}",True,1.0,303,True
35740,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 304}}",True,1.0,304,True
35766,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 305}}",True,1.0,305,True
35770,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 306}}",True,1.0,306,True
35914,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 307}}",True,1.0,307,True
35928,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 308}}",True,1.0,308,True
35952,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 309}}",True,1.0,309,True
35956,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 310}}",True,1.0,310,True
35960,234.0,234.0,-1,"{39.0: {39.0: 38, 184.0: 1, 238.0: 1, 234.0: 11}, 191.0: {191.0: 4, 234.0: 66}, 192.0: {192.0: 4, 239.0: 3, 234.0: 1}, 210.0: {210.0: 4, 234.0: 16}, 239.0: {239.0: 5, 234.0: 1}, 234.0: {234.0: 311}}",True,1.0,311,True
