Time,Major Accuracy,Major Groundtruth,Minor Accuracy,Minor Groundtruth
87241,0.7887323943661971,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 56}",0.09467455621301775,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 16, 346.0: 15}"
87364,0.7916666666666666,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 57}",0.09467455621301775,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 16, 346.0: 15}"
87421,0.9767441860465116,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 42, 510.0: 0}",0.1450381679389313,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
87453,0.7945205479452054,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 58}",0.08823529411764706,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 15}"
87486,0.7972972972972973,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 59}",0.08823529411764706,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 15}"
87507,0.8,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 60}",0.08823529411764706,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 15}"
87862,0.8026315789473685,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 61}",0.08771929824561403,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
87980,0.8051948051948052,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 62}",0.08771929824561403,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88175,0.8076923076923077,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 63}",0.08771929824561403,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88185,0.810126582278481,"{392.0: 6, 498.0: 0, 506.0: 9, 503.0: 0, 510.0: 64}",0.08771929824561403,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88317,0.125,"{392.0: 6, 498.0: 0, 506.0: 10, 503.0: 0, 510.0: 64}",0.08771929824561403,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88422,0.8024691358024691,"{392.0: 6, 498.0: 0, 506.0: 10, 503.0: 0, 510.0: 65}",0.08771929824561403,"{2.0: 15, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88647,0.8048780487804879,"{392.0: 6, 498.0: 0, 506.0: 10, 503.0: 0, 510.0: 66}",0.09883720930232558,"{2.0: 16, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88709,0.8072289156626506,"{392.0: 6, 498.0: 0, 506.0: 10, 503.0: 0, 510.0: 67}",0.09883720930232558,"{2.0: 16, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88761,0.13095238095238096,"{392.0: 6, 498.0: 0, 506.0: 11, 503.0: 0, 510.0: 67}",0.09195402298850575,"{2.0: 16, 8.0: 18, 101.0: 17, 116.0: 16, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
88955,0.8,"{392.0: 6, 498.0: 0, 506.0: 11, 503.0: 0, 510.0: 68}",0.11428571428571428,"{2.0: 16, 8.0: 18, 101.0: 17, 116.0: 17, 136.0: 20, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
89030,0.8023255813953488,"{392.0: 6, 498.0: 0, 506.0: 11, 503.0: 0, 510.0: 69}",0.09090909090909091,"{2.0: 16, 8.0: 18, 101.0: 17, 116.0: 17, 136.0: 21, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
89042,0.8045977011494253,"{392.0: 6, 498.0: 0, 506.0: 11, 503.0: 0, 510.0: 70}",0.09090909090909091,"{2.0: 16, 8.0: 18, 101.0: 17, 116.0: 17, 136.0: 21, 152.0: 16, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
89140,0.13636363636363635,"{392.0: 6, 498.0: 0, 506.0: 12, 503.0: 0, 510.0: 70}",0.07909604519774012,"{2.0: 16, 8.0: 18, 101.0: 17, 116.0: 17, 136.0: 21, 152.0: 17, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
89215,0.797752808988764,"{392.0: 6, 498.0: 0, 506.0: 12, 503.0: 0, 510.0: 71}",0.07909604519774012,"{2.0: 16, 8.0: 18, 101.0: 17, 116.0: 17, 136.0: 21, 152.0: 17, 153.0: 14, 158.0: 24, 254.0: 17, 346.0: 16}"
89324,0.9772727272727273,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 43, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89334,0.9777777777777777,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 44, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89338,0.9782608695652174,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 45, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89344,0.9787234042553191,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 46, 510.0: 0}",0.1450381679389313,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89360,0.9791666666666666,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 47, 510.0: 0}",0.1450381679389313,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89394,0.9795918367346939,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 48, 510.0: 0}",0.1450381679389313,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89404,0.868421052631579,"{392.0: 7, 498.0: 66, 506.0: 2, 503.0: 0, 510.0: 1}",0.056074766355140186,"{2.0: 10, 8.0: 11, 101.0: 14, 116.0: 12, 136.0: 11, 152.0: 11, 153.0: 14, 158.0: 7, 254.0: 11, 346.0: 6}"
89511,0.8701298701298701,"{392.0: 7, 498.0: 67, 506.0: 2, 503.0: 0, 510.0: 1}",0.056074766355140186,"{2.0: 10, 8.0: 11, 101.0: 14, 116.0: 12, 136.0: 11, 152.0: 11, 153.0: 14, 158.0: 7, 254.0: 11, 346.0: 6}"
89529,0.98,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 49, 510.0: 0}",0.1450381679389313,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89551,0.8717948717948718,"{392.0: 7, 498.0: 68, 506.0: 2, 503.0: 0, 510.0: 1}",0.09345794392523364,"{2.0: 10, 8.0: 11, 101.0: 14, 116.0: 12, 136.0: 11, 152.0: 11, 153.0: 14, 158.0: 7, 254.0: 11, 346.0: 6}"
89579,0.8734177215189873,"{392.0: 7, 498.0: 69, 506.0: 2, 503.0: 0, 510.0: 1}",0.09345794392523364,"{2.0: 10, 8.0: 11, 101.0: 14, 116.0: 12, 136.0: 11, 152.0: 11, 153.0: 14, 158.0: 7, 254.0: 11, 346.0: 6}"
89665,0.9803921568627451,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 50, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89785,0.14444444444444443,"{392.0: 6, 498.0: 0, 506.0: 13, 503.0: 0, 510.0: 71}",0.0989010989010989,"{2.0: 17, 8.0: 18, 101.0: 17, 116.0: 17, 136.0: 21, 152.0: 17, 153.0: 15, 158.0: 25, 254.0: 18, 346.0: 17}"
89790,0.9807692307692307,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 51, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89849,0.9811320754716981,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 52, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89888,0.9814814814814815,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 53, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
89998,0.9818181818181818,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 54, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
90028,0.9821428571428571,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 55, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
90034,0.9824561403508771,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 56, 510.0: 0}",0.09923664122137404,"{2.0: 15, 8.0: 13, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
90077,0.9827586206896551,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 57, 510.0: 0}",0.08333333333333333,"{2.0: 15, 8.0: 14, 101.0: 11, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
90141,0.9830508474576272,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 58, 510.0: 0}",0.07518796992481203,"{2.0: 15, 8.0: 14, 101.0: 12, 116.0: 13, 136.0: 10, 152.0: 14, 153.0: 13, 158.0: 10, 254.0: 13, 346.0: 19}"
90287,0.9833333333333333,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 59, 510.0: 0}",0.07407407407407407,"{2.0: 15, 8.0: 14, 101.0: 12, 116.0: 13, 136.0: 10, 152.0: 15, 153.0: 14, 158.0: 10, 254.0: 13, 346.0: 19}"
90313,0.9836065573770492,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 60, 510.0: 0}",0.1386861313868613,"{2.0: 15, 8.0: 14, 101.0: 12, 116.0: 13, 136.0: 10, 152.0: 15, 153.0: 14, 158.0: 11, 254.0: 14, 346.0: 19}"
90410,0.9838709677419355,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 61, 510.0: 0}",0.10869565217391304,"{2.0: 15, 8.0: 14, 101.0: 12, 116.0: 13, 136.0: 10, 152.0: 15, 153.0: 14, 158.0: 11, 254.0: 14, 346.0: 20}"
90504,0.9841269841269841,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 62, 510.0: 0}",0.10071942446043165,"{2.0: 16, 8.0: 14, 101.0: 12, 116.0: 13, 136.0: 10, 152.0: 15, 153.0: 14, 158.0: 11, 254.0: 14, 346.0: 20}"
90633,0.984375,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 63, 510.0: 0}",0.0979020979020979,"{2.0: 16, 8.0: 15, 101.0: 13, 116.0: 13, 136.0: 11, 152.0: 16, 153.0: 14, 158.0: 11, 254.0: 14, 346.0: 20}"
90728,0.9846153846153847,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 64, 510.0: 0}",0.13793103448275862,"{2.0: 16, 8.0: 15, 101.0: 13, 116.0: 13, 136.0: 11, 152.0: 16, 153.0: 15, 158.0: 12, 254.0: 14, 346.0: 20}"
90988,0.875,"{392.0: 7, 498.0: 70, 506.0: 2, 503.0: 0, 510.0: 1}",0.1,"{2.0: 10, 8.0: 12, 101.0: 14, 116.0: 13, 136.0: 11, 152.0: 11, 153.0: 14, 158.0: 7, 254.0: 12, 346.0: 6}"
91048,0.037037037037037035,"{392.0: 7, 498.0: 70, 506.0: 3, 503.0: 0, 510.0: 1}",0.12612612612612611,"{2.0: 10, 8.0: 12, 101.0: 14, 116.0: 13, 136.0: 11, 152.0: 12, 153.0: 14, 158.0: 7, 254.0: 12, 346.0: 6}"
91473,0.7912087912087912,"{392.0: 6, 498.0: 0, 506.0: 13, 503.0: 0, 510.0: 72}",0.09574468085106383,"{2.0: 17, 8.0: 19, 101.0: 18, 116.0: 18, 136.0: 23, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 18, 346.0: 17}"
91589,0.15217391304347827,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 72}",0.12234042553191489,"{2.0: 17, 8.0: 19, 101.0: 18, 116.0: 18, 136.0: 23, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 18, 346.0: 17}"
91695,0.7849462365591398,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 73}",0.09042553191489362,"{2.0: 17, 8.0: 19, 101.0: 18, 116.0: 18, 136.0: 23, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 18, 346.0: 17}"
92369,0.7872340425531915,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 74}",0.08947368421052632,"{2.0: 17, 8.0: 19, 101.0: 18, 116.0: 18, 136.0: 23, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 19, 346.0: 18}"
92403,0.7894736842105263,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 75}",0.09947643979057591,"{2.0: 18, 8.0: 19, 101.0: 18, 116.0: 18, 136.0: 23, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 19, 346.0: 18}"
92621,0.7916666666666666,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 76}",0.09326424870466321,"{2.0: 18, 8.0: 20, 101.0: 19, 116.0: 18, 136.0: 23, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 19, 346.0: 18}"
92710,0.7938144329896907,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 77}",0.08762886597938144,"{2.0: 18, 8.0: 20, 101.0: 19, 116.0: 18, 136.0: 24, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 19, 346.0: 18}"
92763,0.7959183673469388,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 78}",0.08762886597938144,"{2.0: 18, 8.0: 20, 101.0: 19, 116.0: 18, 136.0: 24, 152.0: 17, 153.0: 15, 158.0: 26, 254.0: 19, 346.0: 18}"
92851,0.797979797979798,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 79}",0.09644670050761421,"{2.0: 18, 8.0: 20, 101.0: 19, 116.0: 18, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 19, 346.0: 18}"
92866,0.8,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 80}",0.09644670050761421,"{2.0: 18, 8.0: 20, 101.0: 19, 116.0: 18, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 19, 346.0: 18}"
93064,0.801980198019802,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 81}",0.10101010101010101,"{2.0: 18, 8.0: 20, 101.0: 19, 116.0: 18, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93091,0.803921568627451,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 82}",0.09547738693467336,"{2.0: 18, 8.0: 21, 101.0: 19, 116.0: 18, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93237,0.8058252427184466,"{392.0: 6, 498.0: 0, 506.0: 14, 503.0: 0, 510.0: 83}",0.09547738693467336,"{2.0: 18, 8.0: 21, 101.0: 19, 116.0: 18, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93314,0.14423076923076922,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 83}",0.09,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 18, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93371,0.8,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 84}",0.09,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 18, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93483,0.8018867924528302,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 85}",0.11940298507462686,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 24, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93550,0.8037383177570093,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 86}",0.0891089108910891,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93598,0.8055555555555556,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 87}",0.0891089108910891,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93743,0.8073394495412844,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 88}",0.0891089108910891,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93749,0.8090909090909091,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 89}",0.0891089108910891,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93756,0.8108108108108109,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 90}",0.0891089108910891,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93779,0.8125,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 91}",0.0891089108910891,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93792,0.8141592920353983,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 92}",0.0891089108910891,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 18, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93821,0.8157894736842105,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 93}",0.07881773399014778,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 19, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93839,0.8173913043478261,"{392.0: 6, 498.0: 0, 506.0: 15, 503.0: 0, 510.0: 94}",0.07881773399014778,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 19, 153.0: 16, 158.0: 27, 254.0: 20, 346.0: 18}"
93994,0.9848484848484849,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 65, 510.0: 0}",0.1038961038961039,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94030,0.9850746268656716,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 66, 510.0: 0}",0.1038961038961039,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94149,0.9852941176470589,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 67, 510.0: 0}",0.08441558441558442,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94204,0.04878048780487805,"{392.0: 7, 498.0: 70, 506.0: 4, 503.0: 0, 510.0: 1}",0.1016949152542373,"{2.0: 11, 8.0: 12, 101.0: 14, 116.0: 15, 136.0: 11, 152.0: 13, 153.0: 15, 158.0: 7, 254.0: 12, 346.0: 8}"
94212,0.8554216867469879,"{392.0: 7, 498.0: 71, 506.0: 4, 503.0: 0, 510.0: 1}",0.1016949152542373,"{2.0: 11, 8.0: 12, 101.0: 14, 116.0: 15, 136.0: 11, 152.0: 13, 153.0: 15, 158.0: 7, 254.0: 12, 346.0: 8}"
94230,0.9855072463768116,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 68, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94239,0.13793103448275862,"{392.0: 6, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 94}",0.0975609756097561,"{2.0: 18, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 28, 254.0: 20, 346.0: 18}"
94253,0.9857142857142858,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 69, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94355,0.9859154929577465,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 70, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94401,0.9861111111111112,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 71, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94468,0.9863013698630136,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 72, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94571,0.811965811965812,"{392.0: 6, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 95}",0.10096153846153846,"{2.0: 19, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 28, 254.0: 21, 346.0: 19}"
94583,0.8135593220338984,"{392.0: 6, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 96}",0.10096153846153846,"{2.0: 19, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 28, 254.0: 21, 346.0: 19}"
94585,0.9864864864864865,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 73, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94619,0.9866666666666667,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 74, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94630,0.9868421052631579,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 75, 510.0: 0}",0.09740259740259741,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94631,0.8151260504201681,"{392.0: 6, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 97}",0.10096153846153846,"{2.0: 19, 8.0: 21, 101.0: 20, 116.0: 19, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 28, 254.0: 21, 346.0: 19}"
94656,0.987012987012987,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 76, 510.0: 0}",0.09090909090909091,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 16, 153.0: 16, 158.0: 13, 254.0: 15, 346.0: 21}"
94706,0.8571428571428571,"{392.0: 7, 498.0: 72, 506.0: 4, 503.0: 0, 510.0: 1}",0.12605042016806722,"{2.0: 11, 8.0: 12, 101.0: 15, 116.0: 15, 136.0: 11, 152.0: 13, 153.0: 15, 158.0: 7, 254.0: 12, 346.0: 8}"
94834,0.9871794871794872,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 77, 510.0: 0}",0.1337579617834395,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 21}"
94930,0.058333333333333334,"{392.0: 7, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 97}",0.09004739336492891,"{2.0: 19, 8.0: 22, 101.0: 20, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
94950,0.9873417721518988,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 78, 510.0: 0}",0.11392405063291139,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
