epoch,accuracy,loss,lr,val_accuracy,val_loss
1,0.95134073,0.10253935845741811,1e-06,0.9516243934631348,0.10225489631694142
2,0.95142335,0.10246899669525246,1e-06,0.9517483115196228,0.10219684533992678
3,0.95152664,0.10241061091245501,1e-06,0.951788067817688,0.10214221473939898
4,0.95159775,0.1023551694592856,1e-06,0.9518477916717529,0.10208895540249367
5,0.9516528,0.1023011050110399,1e-06,0.9519336223602295,0.10203569435086352
0,0.95439065,0.0999056179786809,1e-06,0.95492023229599,0.099248108149414
1,0.95432657,0.09965753140549556,1e-06,0.9547377824783325,0.09904985421255592
2,0.95429784,0.09950186379577027,1e-06,0.9546053409576416,0.09892749619295607
3,0.9542642,0.09941431191655922,1e-06,0.9548696279525757,0.09885983344728567
4,0.95443356,0.09936198388865355,1e-06,0.9548645615577698,0.09881203379454745
5,0.954417,0.09931537260462649,1e-06,0.954899787902832,0.09876756877432039
6,0.95443255,0.09927026181067915,1e-06,0.9549168348312378,0.0987240543566082
7,0.95446104,0.09922569688236811,1e-06,0.9548787474632263,0.09867978641468234
0,0.9726547,0.07659198123756951,1e-06,0.9733158349990845,0.07568024138884245
1,0.97362286,0.07512198761809895,1e-06,0.9741474986076355,0.07429831395954413
2,0.97428674,0.07377954914649255,1e-06,0.9746869206428528,0.07298946174968705
3,0.97472674,0.0725111338507125,1e-06,0.9749609231948853,0.07176133849283473
4,0.97528094,0.07131531978837331,1e-06,0.9757880568504333,0.07060324985663029
5,0.9760571,0.07019081335670004,1e-06,0.9763763546943665,0.06950870160894013
6,0.9765115,0.06913360022786606,1e-06,0.9768595695495605,0.06848752739830527
7,0.97676754,0.06814491858328238,1e-06,0.9769772291183472,0.06752767442847628
8,0.9770954,0.0672152413590112,1e-06,0.9776173233985901,0.06662783763739316
9,0.97784436,0.06634723833320907,1e-06,0.9781641364097595,0.06578852173474417
10,0.9782015,0.06553717190865924,1e-06,0.9783483147621155,0.06500669180798391
11,0.97837716,0.06478596850659991,1e-06,0.9784665703773499,0.06428337359393595
12,0.9786083,0.06409017981269971,1e-06,0.9789207577705383,0.06361020093522961
13,0.9791068,0.06344525753900539,1e-06,0.979393720626831,0.06298897246395388
14,0.97940695,0.06285084353267624,1e-06,0.9795568585395813,0.06241736668259954
15,0.97942567,0.06230441503978604,1e-06,0.9794823527336121,0.06189039592756721
16,0.9795572,0.06180650069187368,1e-06,0.9797614812850952,0.06141543100325139
17,0.9798995,0.061353328309929074,1e-06,0.9800775647163391,0.060981740902185985
18,0.9801444,0.06094467845442462,1e-06,0.9802571535110474,0.06059052435064147
19,0.9801361,0.060577441226304374,1e-06,0.9801849722862244,0.060242014781843274
20,0.9801836,0.06025052232483377,1e-06,0.9803657531738281,0.05992813935852146
21,0.98047274,0.05996334291478197,1e-06,0.98073810338974,0.059659180974301146
22,0.9807308,0.05971369946017029,1e-06,0.9808074235916138,0.05942459604818002
23,0.9806967,0.059501637383721384,1e-06,0.9806585311889648,0.05922759577492127
24,0.98062867,0.05932319839803878,1e-06,0.9807392358779907,0.05905933675754068
25,0.9806786,0.05917146853520224,1e-06,0.980826199054718,0.05891610365338602
26,0.9808494,0.05904325810926747,1e-06,0.9810217618942261,0.058795117379654475
27,0.9809286,0.058931988761808954,1e-06,0.9810126423835754,0.05868750615289756
28,0.98092955,0.05883395211094482,1e-06,0.9810524582862854,0.05859300233285153
29,0.98087305,0.05874727608153199,1e-06,0.9808557629585266,0.05850782396666711
30,0.98077095,0.05866801280786569,1e-06,0.9809308052062988,0.058428522137769
31,0.9808253,0.05859431207827339,1e-06,0.9809848070144653,0.05835512338947239
32,0.9808672,0.05852461147705056,1e-06,0.9810166358947754,0.0582856852308781
33,0.9808872,0.058459307532747654,1e-06,0.9810354113578796,0.05822093161145382
34,0.98090225,0.058396568063826405,1e-06,0.9810558557510376,0.058157863885588315
35,0.9809188,0.05833555204705829,1e-06,0.9810723066329956,0.058097361198976565
36,0.98094684,0.05827601991985321,1e-06,0.9810894131660461,0.058036708715568076
37,0.98096025,0.058217945578640205,1e-06,0.9811035990715027,0.05798055188927864
38,0.9809739,0.05816429187083111,1e-06,0.981113851070404,0.05792653054857769
39,0.9809929,0.05811019652247772,1e-06,0.9811553359031677,0.05787210403119819
40,0.9810243,0.05805634264615384,1e-06,0.9811769127845764,0.057817923738028215
41,0.9810348,0.05800225738871623,1e-06,0.9811689853668213,0.05776350857821945
0,0.98209065,0.05622798269130795,1e-06,0.9820705056190491,0.056319556140079746
1,0.9821204,0.056163143722845414,1e-06,0.9821233749389648,0.056260599339966
2,0.9821966,0.05610721952024425,1e-06,0.9821938872337341,0.05620777813622026
3,0.98226386,0.056054029306984166,1e-06,0.9822337031364441,0.05615559420166905
4,0.9822929,0.05600088302288059,1e-06,0.982274055480957,0.056102053131980675
5,0.9823277,0.05594817228991644,1e-06,0.9822729229927063,0.05605120085923339
0,0.98139924,0.05853667872076859,1e-06,0.9814554452896118,0.05836683714572972
1,0.9814921,0.05846134673020018,1e-06,0.9814770817756653,0.05829631491720167
2,0.9815038,0.058394294819879906,1e-06,0.9814975261688232,0.05823380946908007
3,0.98153836,0.05833284783412602,1e-06,0.9815236926078796,0.05817504007827937
4,0.98155665,0.05827439186870021,1e-06,0.9815560579299927,0.05811926919573769
5,0.9815549,0.05822029829311125,1e-06,0.9815572500228882,0.05806783327391257
0,0.9794218,0.061423211301875114,1e-06,0.9794800877571106,0.06121394506985449
1,0.97940546,0.06136150238923687,1e-06,0.9794692993164062,0.06115676112507473
2,0.97940326,0.06130326631546903,1e-06,0.9794886112213135,0.06110004776264865
3,0.97941226,0.061245316695906174,1e-06,0.9794909358024597,0.0610440339292432
4,0.9794286,0.06118951568797448,1e-06,0.9794994592666626,0.06099018584370208
5,0.97942716,0.061134176229674014,1e-06,0.9794965982437134,0.060935947315227265
0,0.9820792,0.05618502760416166,1e-06,0.9820847511291504,0.056189277423755186
1,0.982114,0.056102628638157064,1e-06,0.9820950031280518,0.056110632494113966
2,0.9821421,0.056028773973108965,1e-06,0.9821313619613647,0.05603997902822798
3,0.982153,0.05596106060651384,1e-06,0.9821165800094604,0.0559731818419275
4,0.9821518,0.05589904597630943,1e-06,0.9820847511291504,0.05591368308571095
5,0.98206776,0.05584069039600416,1e-06,0.9820858836174011,0.05585554306833704
6,0.98210233,0.05578467907083029,1e-06,0.9821245074272156,0.05579999840210055
7,0.9821311,0.05573072512566893,1e-06,0.9821358919143677,0.05574651595549285
8,0.98213255,0.05567845393645738,1e-06,0.9821552038192749,0.055694312597929396
9,0.98215985,0.05562753836582445,1e-06,0.9821739792823792,0.05564328491464203
10,0.9821642,0.05557686622696383,1e-06,0.9821603298187256,0.05559286822263781
0,0.9813907,0.05680653916799511,1e-06,0.9814560413360596,0.05673833233582
1,0.9814507,0.056740528473184434,1e-06,0.9815436005592346,0.056679688521693465
2,0.98151183,0.056686453109147474,1e-06,0.9814958572387695,0.056628958071858373
3,0.98145676,0.05663689662912504,1e-06,0.9814958572387695,0.05658017618975842
4,0.98147964,0.05658907164702366,1e-06,0.9814895987510681,0.056532064107667285
5,0.981457,0.05654123551562203,1e-06,0.9814844727516174,0.05648354329873187
0,0.9633447,0.09182736020476512,1e-06,0.9630621671676636,0.0917509508507318
1,0.9633294,0.09082174450209025,1e-06,0.9630922675132751,0.0907912856822312
2,0.9633652,0.08989951056888204,1e-06,0.9631320834159851,0.0898904938898763
3,0.96349186,0.0890250001367907,1e-06,0.9632707834243774,0.08902894552344351
4,0.9635145,0.0881956036666013,1e-06,0.963252604007721,0.08821928970431137
5,0.96351695,0.08741436653233532,1e-06,0.9633042812347412,0.08745089202779677
6,0.9635075,0.08668208708449349,1e-06,0.9633071422576904,0.0867343905580251
7,0.9635294,0.08600044981294191,1e-06,0.9632952213287354,0.08607500450833318
8,0.96353716,0.08536927861913127,1e-06,0.9633753895759583,0.08545791178867626
9,0.96348554,0.08478426141525086,1e-06,0.9632116556167603,0.08489330812140615
10,0.9635048,0.08424979697424988,1e-06,0.9633264541625977,0.08437782999422631
11,0.9635647,0.08376564812826935,1e-06,0.9633162617683411,0.08390779598293091
12,0.96352595,0.08332801988945727,1e-06,0.9633253216743469,0.08348711312922814
13,0.96348214,0.08293910070880563,1e-06,0.963176429271698,0.08311803733514807
14,0.96334887,0.08260398177650169,1e-06,0.9631394743919373,0.08280128929207019
15,0.9634502,0.08231793320475636,1e-06,0.963248610496521,0.08253210426418381
16,0.96340173,0.08208222887493849,1e-06,0.9631121754646301,0.0823224198327238
17,0.9633038,0.08189851651032029,1e-06,0.9630019068717957,0.08215533619722619
18,0.9633116,0.08176085305246175,1e-06,0.9630115628242493,0.08203857462964477
19,0.9632748,0.08166895920460637,1e-06,0.9629439115524292,0.08195711833244558
20,0.963267,0.08160235328371919,1e-06,0.9629694819450378,0.08189603117505886
21,0.96330893,0.08154793949453337,1e-06,0.9630098342895508,0.08184274932976149
22,0.96326673,0.08149796491945464,1e-06,0.9629871249198914,0.0817910808011537
23,0.96330136,0.08145059802718833,1e-06,0.9629831314086914,0.0817440672057411
24,0.9632841,0.08140529519612699,1e-06,0.9629956483840942,0.08169858997870533
0,0.9606359,0.08588879394352544,1e-06,0.9606695175170898,0.08574725585171843
1,0.96068096,0.08578560144776823,1e-06,0.9607104659080505,0.08565593472301829
2,0.96062297,0.08570669914996525,1e-06,0.9605808854103088,0.08558272653023952
3,0.9605319,0.08563858376769833,1e-06,0.9605268836021423,0.08551807259368607
4,0.96056646,0.08558008660616757,1e-06,0.960728645324707,0.08545958898037503
5,0.96060324,0.08552547379719275,1e-06,0.9606468081474304,0.0854058436431449
6,0.9605818,0.08547446790705227,1e-06,0.9607161283493042,0.08535548342033826
7,0.9606349,0.08542782340890301,1e-06,0.9607735872268677,0.08530910144154062
8,0.960709,0.0853831636144391,1e-06,0.9608435034751892,0.08526431432807387
9,0.9607796,0.08533855628512027,1e-06,0.9608917832374573,0.08522006927506721
10,0.96082205,0.085295280895379,1e-06,0.9609412550926208,0.08517578164325144
0,0.9611297,0.08480583185052891,1e-06,0.9613346457481384,0.08444216390187027
1,0.9611933,0.08474030104451445,1e-06,0.9613761305809021,0.0843909487956365
2,0.96125954,0.08468688275221728,1e-06,0.9614318609237671,0.08433979732875671
3,0.96127224,0.08463466185051907,1e-06,0.9613676071166992,0.08429096100515208
4,0.9612447,0.08458551039861528,1e-06,0.9614130854606628,0.08424301779840407
5,0.96129197,0.08453655869969692,1e-06,0.9614460468292236,0.08419585968735724
0,0.95962876,0.08614407491625937,1e-06,0.9591841697692871,0.08623008923895291
1,0.959592,0.08603558261590231,1e-06,0.9593615531921387,0.08613603669786318
2,0.9596931,0.08595210055145676,1e-06,0.959448516368866,0.08606171148771617
3,0.9598463,0.08588053146945826,1e-06,0.9596696496009827,0.08599630014675129
4,0.9598894,0.08581605610879385,1e-06,0.9595866203308105,0.08593812530200405
5,0.95989525,0.08576017476031009,1e-06,0.9596463441848755,0.08588609418907338
6,0.9599221,0.08570638026745939,1e-06,0.9596207737922668,0.0858345105046562
7,0.95986193,0.08565441044882201,1e-06,0.9595536589622498,0.08578375582943833
8,0.95981073,0.08560468963501182,1e-06,0.9595275521278381,0.08573662367030285
9,0.9598139,0.08555637262776378,1e-06,0.9595298171043396,0.08568934044467413
10,0.9598463,0.0855090552881626,1e-06,0.959592342376709,0.08564330431527657
0,0.9623856,0.08219579371312319,1e-06,0.96196448802948,0.08264702062814008
1,0.9623707,0.08211119881056954,1e-06,0.9619593620300293,0.0825871702620459
2,0.9623595,0.08205309434534111,1e-06,0.9619894623756409,0.08253487234492737
3,0.9624158,0.08200233726808759,1e-06,0.9619985818862915,0.08248795292410624
4,0.9624268,0.08195585642585547,1e-06,0.9620071053504944,0.08244331559560074
5,0.9624365,0.08191304185980858,1e-06,0.9620048403739929,0.08240041788637105
0,0.9626331,0.0828355563272394,1e-06,0.9628859162330627,0.0823607425968115
1,0.96273834,0.08274184425515664,1e-06,0.9629393815994263,0.08229436231440278
2,0.962704,0.08268930723042506,1e-06,0.9629064202308655,0.0822492743644702
3,0.9626728,0.08264987303850826,1e-06,0.9629166126251221,0.08221033675599466
4,0.9626626,0.08261258106996804,1e-06,0.9629620909690857,0.08217354695468723
5,0.9626991,0.08257691640820414,1e-06,0.9629632234573364,0.0821390243585403
0,0.9571136,0.09287816266423828,1e-06,0.9573327302932739,0.09248062700451447
1,0.9570315,0.09271734831975853,1e-06,0.9571849703788757,0.09235325654066825
2,0.95692044,0.09259862576585348,1e-06,0.9571565389633179,0.09224326145181426
3,0.95695454,0.09249853764483719,1e-06,0.9572838544845581,0.09215343547183383
4,0.957051,0.09241114042035913,1e-06,0.9572906494140625,0.09206987520937997
5,0.95700765,0.09233037968537877,1e-06,0.9572440385818481,0.09199192807378567
6,0.9569821,0.09225517531742351,1e-06,0.9572929739952087,0.09192021236451613
7,0.95701885,0.09218675256958199,1e-06,0.9573009014129639,0.09185392975673372
8,0.9570074,0.09211885932485425,1e-06,0.957312285900116,0.09178675791278376
9,0.957022,0.09205296074122547,1e-06,0.9572508931159973,0.0917228524123573
10,0.95697063,0.09199041900138324,1e-06,0.9572304487228394,0.09166132338650639
11,0.9569472,0.09192815761268508,1e-06,0.9572389721870422,0.09159968193129851
12,0.95698106,0.0918677801163894,1e-06,0.9572463631629944,0.09154010683866756
13,0.95700055,0.09180882679849975,1e-06,0.9572457671165466,0.09148379578364532
14,0.9569991,0.09175396085118964,1e-06,0.9572588205337524,0.09142944275802734
15,0.9569901,0.09169968354994024,1e-06,0.957256019115448,0.09137572788147258
16,0.9569981,0.09164746708985448,1e-06,0.9572582840919495,0.09132510251916737
17,0.9569954,0.09159417954558861,1e-06,0.9572730660438538,0.09127129773791964
18,0.95703614,0.09153990686809725,1e-06,0.9573344588279724,0.0912179084358009
0,0.9591167,0.08787846415007186,1e-06,0.9593115448951721,0.08753401544181223
1,0.959218,0.08782494531289715,1e-06,0.9595116376876831,0.08748538115424632
2,0.95932496,0.08777648834492119,1e-06,0.9595036506652832,0.08743794303061539
3,0.9593247,0.08772737318672684,1e-06,0.9595485329627991,0.08738937506352167
4,0.95933276,0.08767782156095834,1e-06,0.9594928622245789,0.08734091653863815
5,0.9592862,0.08762751010626017,1e-06,0.9595298171043396,0.08729175095650167
0,0.9598407,0.08683710940242223,1e-06,0.9597731232643127,0.08681497342035456
1,0.95983315,0.08678865574151357,1e-06,0.9597839117050171,0.08676750076408973
2,0.9598575,0.08674186635791672,1e-06,0.9597901701927185,0.08672049942284801
3,0.95986164,0.08669342911118531,1e-06,0.95978844165802,0.08667187130597824
4,0.9598602,0.08664535372017906,1e-06,0.959787905216217,0.08662418279922687
5,0.9598714,0.08659684412485333,1e-06,0.9597964286804199,0.08657548502014789
0,0.9638449,0.08282392820026127,1e-06,0.9635941982269287,0.08324157514603317
1,0.96397156,0.08264821430539883,1e-06,0.9635834097862244,0.08310315363222037
2,0.9640683,0.08252408707671875,1e-06,0.9637761116027832,0.08299998110533248
3,0.9642398,0.08243236548609895,1e-06,0.9639131426811218,0.08291791116869515
4,0.9642888,0.08235911936072728,1e-06,0.9638881087303162,0.08285141341729432
5,0.9642181,0.0823001656464297,1e-06,0.9637795090675354,0.08279742732236148
6,0.96415305,0.08224888692246234,1e-06,0.9637846350669861,0.08274737985463039
7,0.96415186,0.08220141641513357,1e-06,0.9637795090675354,0.08270055764124191
8,0.964147,0.08215693463150724,1e-06,0.9638278484344482,0.08265614226688306
0,0.95820016,0.09052217995111225,1e-06,0.9580631852149963,0.09036988035003043
1,0.9581707,0.09034175747365263,1e-06,0.9581996202468872,0.0902146696594247
2,0.9581914,0.09022533431899146,1e-06,0.9581382274627686,0.0901140836631989
3,0.9581,0.09014169614819699,1e-06,0.9580689072608948,0.09003486041830806
4,0.9579953,0.09007211381846955,1e-06,0.9579699635505676,0.08996380304265959
5,0.95797163,0.09001055427318976,1e-06,0.9579535126686096,0.08990282518819745
6,0.95799893,0.08995455019425921,1e-06,0.9579995274543762,0.08984568749051025
7,0.95802015,0.08990162267837247,1e-06,0.9580012559890747,0.08979369824273987
8,0.958025,0.08985049314430733,1e-06,0.958016574382782,0.08974239791649374
0,0.9590606,0.08791878914520448,1e-06,0.958904504776001,0.0883535400882069
1,0.9591167,0.08785771046505646,1e-06,0.958956778049469,0.08829631135219916
2,0.9591006,0.08780157399552609,1e-06,0.9588675498962402,0.08824113829967242
3,0.9591252,0.08774846251471417,1e-06,0.9589732885360718,0.08818972242755595
4,0.9592146,0.08769725772656842,1e-06,0.9590375423431396,0.08813987880833021
5,0.959229,0.08764829296220807,1e-06,0.9590187668800354,0.08809177123010713
0,0.98033077,0.059583788997731146,1e-06,0.98070228099823,0.05868050465558648
1,0.98085576,0.05843556400593512,1e-06,0.9812235236167908,0.05760152500272348
2,0.98154444,0.057384893204760215,1e-06,0.9820517897605896,0.056585416377492405
3,0.9820911,0.05639331704655506,1e-06,0.9823178052902222,0.055625309785879935
4,0.9824288,0.05545368344917618,1e-06,0.9828464388847351,0.054716254301940416
5,0.9829353,0.05456671046361032,1e-06,0.9831943511962891,0.05385867694584795
6,0.9833205,0.05373121806357455,1e-06,0.9836104512214661,0.053053427955864256
7,0.9837919,0.05294811467257005,1e-06,0.9840766191482544,0.05229581390356515
8,0.98407567,0.05221072634023405,1e-06,0.9842857718467712,0.05158747557458206
9,0.98439336,0.05152405501216739,1e-06,0.9847672581672668,0.05092769240877195
10,0.98484915,0.05088164236875813,1e-06,0.9851043224334717,0.05030441470493014
11,0.9850911,0.05027898879747466,1e-06,0.9853152632713318,0.04972931632490536
12,0.98539585,0.049718584676399315,1e-06,0.98557448387146,0.04918876422849593
13,0.98556274,0.04919568927454933,1e-06,0.9857330322265625,0.04868548054387632
14,0.98583806,0.04871090937388769,1e-06,0.9860405921936035,0.04822313419744702
15,0.98606193,0.0482647184126184,1e-06,0.9861463308334351,0.04779356939597264
16,0.98615354,0.047853785937703466,1e-06,0.986311137676239,0.04740044100847661
17,0.98635674,0.04747864079482612,1e-06,0.9864720106124878,0.04704647021511905
18,0.986498,0.04713827862513243,1e-06,0.9866141676902771,0.046723313994354664
19,0.98668265,0.046831372016808405,1e-06,0.9868119955062866,0.04643133357425342
20,0.9867716,0.04655220060902244,1e-06,0.9868528842926025,0.0461681951098214
21,0.9868527,0.04630173339073221,1e-06,0.9869586229324341,0.045927228712579884
22,0.98700374,0.046071579420745926,1e-06,0.9870939254760742,0.04570872281756103
23,0.98710173,0.045862254397580814,1e-06,0.9871683716773987,0.045510269529759347
24,0.9870676,0.04567222862372077,1e-06,0.9871041774749756,0.045329499774993925
25,0.9871188,0.04550148327511203,1e-06,0.9872070550918579,0.04516820569768088
26,0.9871794,0.04534775406724178,1e-06,0.9872496724128723,0.04502027629901229
27,0.98721814,0.04520788359047559,1e-06,0.9872741103172302,0.044888097976770264
28,0.9872201,0.045083220929669134,1e-06,0.9872832298278809,0.04477282284061732
29,0.987205,0.04497533791665237,1e-06,0.9872792363166809,0.044670631581886056
30,0.98722595,0.0448816813961377,1e-06,0.9873207211494446,0.04458334228378514
31,0.9872367,0.04479982379986307,1e-06,0.9873497486114502,0.0445065159877441
32,0.98724765,0.04472952061714631,1e-06,0.9873321056365967,0.044440693251689894
33,0.98724425,0.044667954119396926,1e-06,0.9873707294464111,0.044382164468580426
34,0.9872591,0.04461384739259785,1e-06,0.9873486161231995,0.044330604670704626
35,0.9872425,0.044563814035039846,1e-06,0.9873719215393066,0.04428105822107163
36,0.9872486,0.0445158556163197,1e-06,0.9873531460762024,0.044233954612117266
37,0.9872335,0.044470697802770534,1e-06,0.9873605370521545,0.04418940280178567
38,0.98720473,0.04442793703763366,1e-06,0.9873190522193909,0.044148263185760296
39,0.9871991,0.04438703543004312,1e-06,0.9873201847076416,0.044106712973012704
0,0.9875938,0.04336217068412387,1e-06,0.9875884652137756,0.0434047000119356
1,0.9875685,0.043321299971414366,1e-06,0.9875657558441162,0.04336459637554728
2,0.98755217,0.04328064744115759,1e-06,0.987562894821167,0.043324371272001755
3,0.98754877,0.04324188231926746,1e-06,0.9875413179397583,0.04328648977303517
4,0.98754704,0.04320528790884232,1e-06,0.9875611662864685,0.04325124283903486
5,0.9875502,0.04316900872274232,1e-06,0.9875549077987671,0.0432144366785946
0,0.98622125,0.04655106025165683,1e-06,0.9863134622573853,0.04640809041207048
1,0.9862225,0.046510260449712466,1e-06,0.9863225221633911,0.04636856825558755
2,0.9862152,0.046470240743324544,1e-06,0.9863066077232361,0.046329289329227884
3,0.9862086,0.04643111399415042,1e-06,0.9862992167472839,0.04629093313704385
4,0.98619956,0.046392533785977456,1e-06,0.986279308795929,0.04625278906455019
5,0.98618644,0.046354427752842424,1e-06,0.986262857913971,0.04621635670216288
0,0.9881712,0.042072476254285986,1e-06,0.9883803129196167,0.04160285226518099
1,0.9881627,0.042029035700107575,1e-06,0.9883729219436646,0.04156217859707816
2,0.98815876,0.04198633038852406,1e-06,0.988374650478363,0.04152154446103249
3,0.98816365,0.04194533387823407,1e-06,0.9883922338485718,0.0414825184383795
4,0.9881746,0.04190576583042186,1e-06,0.9883984923362732,0.041444463792428464
5,0.9881702,0.04186634796233738,1e-06,0.9883956909179688,0.04140688183414399
0,0.98754364,0.04366544430755385,1e-06,0.9876691699028015,0.04331973237286265
1,0.9875475,0.043628111356098294,1e-06,0.9876828193664551,0.043282168152501944
2,0.98754925,0.043593515272826844,1e-06,0.9876885414123535,0.043247895230294854
3,0.9875456,0.04355726733984927,1e-06,0.9876839518547058,0.04321103096226884
4,0.9875419,0.04352133873584565,1e-06,0.9876800179481506,0.04317543470507113
5,0.9875378,0.04348648161917054,1e-06,0.9876788258552551,0.04314047956888088
0,0.98670363,0.04555174951250211,1e-06,0.9866499900817871,0.04571677456198998
1,0.9866734,0.04550849430299329,1e-06,0.9866107106208801,0.04567636600233902
2,0.9866532,0.045469280328994326,1e-06,0.9866039156913757,0.045637707152927746
3,0.9866498,0.04542993118329681,1e-06,0.9866113066673279,0.04559916409188831
4,0.9866425,0.045392264316301105,1e-06,0.9866084456443787,0.04556215241439512
5,0.9866493,0.045355571230668565,1e-06,0.9866192936897278,0.04552621016490747
0,0.9640174,0.12465081374189252,1e-06,0.9644792675971985,0.1231967537849084
1,0.9639289,0.12420881887242903,1e-06,0.9644341468811035,0.12286176541544942
2,0.9638957,0.12389102450862985,1e-06,0.9644212126731873,0.12257545802909062
3,0.9638791,0.1236127077184845,1e-06,0.9644212126731873,0.12231442971561998
4,0.9638791,0.12335357913764906,1e-06,0.9644212126731873,0.1220633884174837
5,0.96387637,0.12310401769541014,1e-06,0.964382529258728,0.12182227245995053
6,0.96382105,0.12286302805711038,1e-06,0.9643502235412598,0.12158594659500421
7,0.9638072,0.12262599712192754,1e-06,0.9643502235412598,0.12135362004384577
8,0.9638044,0.12239257036715184,1e-06,0.9643502235412598,0.12112257928271526
9,0.9638044,0.1221609995228305,1e-06,0.9643502235412598,0.12089365410380155
10,0.9638044,0.12193131733266833,1e-06,0.9643502235412598,0.12066799471175721
11,0.9638044,0.12170384158691402,1e-06,0.964343786239624,0.12044292067824555
12,0.9638017,0.12147692672619673,1e-06,0.964343786239624,0.12021848216608641
13,0.9638017,0.12125087711995813,1e-06,0.964343786239624,0.11999494988547708
14,0.9638017,0.12102591744031306,1e-06,0.964343786239624,0.11977108707945952
15,0.96379894,0.12080115997952805,1e-06,0.964343786239624,0.11954968441977226
16,0.9637934,0.12057863763362553,1e-06,0.964343786239624,0.11932837156991617
17,0.9637934,0.12035562176778648,1e-06,0.964343786239624,0.11910832897722837
18,0.9637934,0.12013340474406803,1e-06,0.964343786239624,0.11888849616900676
19,0.9637934,0.11991243605516787,1e-06,0.964343786239624,0.11866947779125946
20,0.9637934,0.11969177920829442,1e-06,0.964343786239624,0.11845209390590354
21,0.9637934,0.11947266229798112,1e-06,0.964343786239624,0.11823463708581516
22,0.9637906,0.11925342634503917,1e-06,0.964343786239624,0.11801716802692949
23,0.9637906,0.11903479466919088,1e-06,0.964343786239624,0.11780084271821872
24,0.96378785,0.11881654513880294,1e-06,0.964343786239624,0.11758562237416595
25,0.96378785,0.11859972408165714,1e-06,0.964343786239624,0.1173713029571265
26,0.96378785,0.11838356577213567,1e-06,0.964343786239624,0.11715705210869659
27,0.9637851,0.11816857357940336,1e-06,0.964343786239624,0.11694458401719283
28,0.9637851,0.11795456112416376,1e-06,0.964343786239624,0.11673254329037676
29,0.9637851,0.11774097350536929,1e-06,0.964343786239624,0.11652120973605742
30,0.9637851,0.11752755134965072,1e-06,0.964343786239624,0.11631114222566025
31,0.9637851,0.11731547320195301,1e-06,0.964343786239624,0.1161003200038508
32,0.9637851,0.11710381602208259,1e-06,0.964343786239624,0.11589104725377977
33,0.9637823,0.11689279227723628,1e-06,0.964343786239624,0.11568299555666202
34,0.9637823,0.11668269627166263,1e-06,0.964343786239624,0.11547456573656965
35,0.9637823,0.11647314126587892,1e-06,0.9643115401268005,0.11526821108633725
36,0.9637298,0.11626501136033428,1e-06,0.9643115401268005,0.11506229398969466
37,0.963727,0.11605715070779779,1e-06,0.9643115401268005,0.11485623937316027
38,0.963727,0.11585009729328766,1e-06,0.9643115401268005,0.11465159705364715
39,0.963727,0.115642744669622,1e-06,0.9643115401268005,0.11444720730679714
40,0.963727,0.11543760210951606,1e-06,0.9643115401268005,0.11424438155017402
41,0.963716,0.1152326593831795,1e-06,0.9642986059188843,0.11404216028572067
42,0.9637104,0.11502853909331694,1e-06,0.9642986059188843,0.11384077222289724
43,0.9637104,0.11482530281905867,1e-06,0.9642986059188843,0.11363872626774972
44,0.9637104,0.11462133813626516,1e-06,0.9642986059188843,0.11343803831047666
45,0.9637104,0.1144192794670866,1e-06,0.9642986059188843,0.11323765791440137
46,0.9637104,0.11421720761099087,1e-06,0.9642986059188843,0.11303777594188057
47,0.9637104,0.11401547278218731,1e-06,0.9642986059188843,0.11283937211397586
48,0.9637104,0.11381517411086962,1e-06,0.9642986059188843,0.11264168421196652
49,0.9637104,0.11361580772589176,1e-06,0.9642986059188843,0.11244374622755135
50,0.9637104,0.11341619227936053,1e-06,0.9642986059188843,0.11224761170477295
51,0.9637104,0.11321791170647737,1e-06,0.9642986059188843,0.1120512375000185
52,0.9637104,0.11302060239981393,1e-06,0.9642986059188843,0.1118563476453321
53,0.9637104,0.11282404937919738,1e-06,0.9642986059188843,0.11166214341712868
54,0.9637104,0.11262763199042777,1e-06,0.9642857313156128,0.11146851541138661
55,0.9637104,0.11243207185740282,1e-06,0.9642857313156128,0.1112760435099955
56,0.9637104,0.11223734038429402,1e-06,0.9642857313156128,0.11108302430677974
57,0.9637104,0.11204312795300553,1e-06,0.9642857313156128,0.1108904035274237
58,0.9637104,0.11184892372083974,1e-06,0.9642857313156128,0.11069948021704681
59,0.9637104,0.11165627155995629,1e-06,0.9642857313156128,0.11050941676847519
60,0.9637104,0.11146425791998424,1e-06,0.9642857313156128,0.11031955659220273
61,0.96370214,0.11127259616219032,1e-06,0.9642857313156128,0.11013033329682868
62,0.96370214,0.1110814766434602,1e-06,0.9642857313156128,0.10994115282907257
63,0.96370214,0.1108910789879569,1e-06,0.9642792344093323,0.10975310161127123
64,0.9636772,0.11070140479419513,1e-06,0.9642469882965088,0.10956633223850722
65,0.96366066,0.11051217158662627,1e-06,0.9642469882965088,0.10937982922904736
66,0.96366066,0.11032370880925539,1e-06,0.9642469882965088,0.10919344393472269
67,0.96365786,0.1101358022846181,1e-06,0.9642469882965088,0.10900828045869676
68,0.96365786,0.10994928869295692,1e-06,0.964240550994873,0.10882430394313646
69,0.9636551,0.10976315583019,1e-06,0.964240550994873,0.10864112293497949
70,0.9635998,0.10957796645037111,1e-06,0.9641308784484863,0.10845824330179811
